STON	STON	STON
2015	2015	2015
5	5	5
3	3	3
3	3	3
57	57	57
15	15	15
0.020	0.020	0.020
-0.165496	0.079682	-0.765499
-0.164504	0.095653	-0.742168
-0.164504	0.092658	-0.741197
-0.167480	0.102639	-0.732448
-0.167480	0.108628	-0.733419
-0.164504	0.109626	-0.725642
-0.161528	0.112620	-0.717865
-0.157560	0.118609	-0.715921
-0.162519	0.112620	-0.701340
-0.168471	0.113619	-0.705228
-0.160536	0.132583	-0.683841
-0.166488	0.116612	-0.677036
-0.159544	0.126595	-0.675092
-0.161528	0.128591	-0.659538
-0.163511	0.121604	-0.661483
-0.156569	0.133581	-0.650789
-0.159544	0.127592	-0.648845
-0.154585	0.128591	-0.640096
-0.152601	0.137573	-0.631347
-0.147642	0.126595	-0.639124
-0.145658	0.137573	-0.623569
-0.142683	0.126595	-0.631347
-0.131772	0.133581	-0.628430
-0.128797	0.132583	-0.624542
-0.120862	0.121604	-0.623569
-0.116895	0.124598	-0.613849
-0.112926	0.109626	-0.628430
-0.104992	0.120605	-0.616765
-0.100033	0.106631	-0.613849
-0.088130	0.113619	-0.611904
-0.082179	0.105634	-0.614820
-0.075236	0.103638	-0.613849
-0.065317	0.108628	-0.608988
-0.055399	0.097649	-0.626486
-0.044489	0.103638	-0.616765
-0.038537	0.092658	-0.617737
-0.029611	0.087667	-0.617737
-0.020684	0.087667	-0.616765
-0.014732	0.088666	-0.615792
-0.005806	0.088666	-0.618710
0.011056	0.083675	-0.618710
0.015023	0.081678	-0.603155
0.017999	0.073693	-0.616765
0.025933	0.072696	-0.613849
0.029901	0.069701	-0.609960
0.040812	0.066707	-0.610932
0.040812	0.062715	-0.608988
0.043787	0.053731	-0.606071
0.050730	0.048740	-0.603155
0.051722	0.048740	-0.598294
0.061641	0.044748	-0.591490
0.063624	0.036763	-0.593434
0.067592	0.028778	-0.593434
0.068583	0.022790	-0.579824
0.066600	0.019795	-0.575935
0.075526	0.010812	-0.577880
0.074534	0.005821	-0.574964
0.075526	-0.006156	-0.583713
0.082470	-0.014141	-0.574964
0.084454	-0.026118	-0.575935
0.082470	-0.026118	-0.578853
0.080485	-0.033105	-0.578853
0.087429	-0.047079	-0.575935
0.092388	-0.047079	-0.578853
0.090405	-0.064047	-0.578853
0.089413	-0.071033	-0.570103
0.080485	-0.084009	-0.573992
0.079494	-0.092993	-0.579824
0.087429	-0.107965	-0.571075
0.083462	-0.121938	-0.572047
0.075526	-0.118943	-0.568159
0.068583	-0.130921	-0.570103
0.064616	-0.140903	-0.578853
0.076518	-0.143896	-0.570103
0.067592	-0.148887	-0.576908
