STON	STON	STON
2014	2014	2014
1	1	1
22	22	22
21	21	21
17	17	17
0	0	0
0.020	0.020	0.020
0.370776	-0.012277	0.079491
0.372760	-0.000299	0.074630
0.378712	-0.031241	0.042550
0.366809	-0.044216	0.033801
0.361850	-0.045215	0.034773
0.373752	-0.057192	0.015330
0.373752	-0.053200	0.043522
0.377719	-0.084142	0.026996
0.359866	-0.096119	0.018247
0.358874	-0.080149	0.033801
0.356891	-0.121072	0.010469
0.347963	-0.107099	0.033801
0.347963	-0.130055	0.012414
0.335070	-0.132051	0.026024
0.342012	-0.110092	0.033801
0.341021	-0.141034	0.042550
0.348955	-0.131053	0.052271
0.343004	-0.148021	0.034773
0.328126	-0.136044	0.063936
0.334078	-0.130055	0.058104
0.335070	-0.139038	0.069769
0.328126	-0.137042	0.064909
0.321183	-0.145027	0.071713
0.318208	-0.136044	0.071713
0.312257	-0.128058	0.081434
0.321183	-0.140037	0.085323
0.293411	-0.121072	0.108654
0.289444	-0.118077	0.121291
0.283493	-0.116081	0.122264
0.276549	-0.124066	0.122264
0.268615	-0.132051	0.110599
0.239851	-0.102108	0.131013
0.236876	-0.117080	0.141706
0.217038	-0.099113	0.172814
0.218030	-0.102108	0.141706
0.193233	-0.104104	0.174758
0.186291	-0.107099	0.166009
0.181331	-0.107099	0.158232
0.157527	-0.098115	0.166982
0.147608	-0.107099	0.173786
0.125787	-0.097117	0.194201
0.116860	-0.086138	0.181563
0.112893	-0.085139	0.194201
0.098015	-0.101110	0.188368
0.087105	-0.092127	0.198089
0.075202	-0.093124	0.181563
0.066276	-0.075158	0.209755
0.067267	-0.093124	0.182535
0.047430	-0.091128	0.198089
0.045446	-0.099113	0.185452
0.031560	-0.077154	0.186423
0.032552	-0.081147	0.194201
0.038504	-0.096119	0.172814
0.031560	-0.073162	0.183507
0.031560	-0.100111	0.171842
0.021642	-0.067173	0.186423
0.039495	-0.072164	0.172814
0.033544	-0.065177	0.185452
0.029576	-0.077154	0.157260
0.044455	-0.061185	0.183507
0.046438	-0.032239	0.181563
0.057348	-0.047211	0.198089
0.061316	-0.046213	0.183507
0.052389	-0.028247	0.177674
0.064292	-0.034235	0.198089
0.074210	-0.023256	0.170870
0.083138	-0.019263	0.187396
0.092064	-0.013275	0.187396
0.094048	0.018665	0.201005
0.126779	0.001697	0.174758
0.123803	0.014672	0.187396
0.133722	0.002695	0.175731
0.129754	0.031641	0.183507
0.136698	0.033637	0.174758
0.176372	0.023656	0.178647
0.175380	0.033637	0.181563
0.176372	0.019663	0.172814
0.182323	0.036632	0.179619
0.209104	0.017667	0.147539
0.205135	0.040624	0.175731
0.207120	0.031641	0.161148
0.221997	0.020661	0.189340
0.227948	0.008684	0.156288
0.221997	0.007686	0.159204
0.228940	0.026649	0.170870
0.239851	0.011678	0.150455
0.248777	0.006687	0.155315
0.244810	-0.002295	0.149483
0.230925	-0.001297	0.166982
0.243818	0.007686	0.163093
0.237867	0.006687	0.159204
0.242826	-0.018266	0.144623
0.240843	0.008684	0.153372
0.230925	-0.011279	0.136846
0.237867	-0.001297	0.154344
0.234892	0.005690	0.153372
0.223981	-0.004292	0.166982
0.227948	0.022657	0.152399
0.213071	0.003694	0.152399
0.214063	0.002695	0.135874
0.204144	0.016668	0.153372
0.196209	0.035633	0.163093
0.189266	0.034635	0.148511
0.182323	0.023656	0.162121
0.173396	0.054597	0.141706
0.176372	0.067573	0.143650
0.180339	0.059587	0.159204
0.176372	0.046613	0.136846
0.174388	0.060586	0.135874
0.162486	0.102507	0.158232
0.169429	0.100511	0.141706
0.160502	0.094522	0.142678
0.153559	0.078552	0.113515
0.148600	0.101509	0.134901
0.162486	0.111490	0.145595
0.163478	0.118477	0.149483
0.171412	0.088533	0.121291
0.152567	0.109494	0.146566
0.150583	0.132451	0.110599
0.161494	0.122470	0.144623
0.168437	0.112489	0.135874
0.163478	0.110492	0.130041
0.151575	0.122470	0.133929
0.147608	0.133449	0.134901
0.159511	0.138439	0.140734
0.149591	0.113486	0.106709
0.140665	0.127460	0.136846
0.144632	0.117479	0.107682
0.137690	0.143430	0.131985
0.142649	0.121471	0.095044
0.121819	0.141434	0.131013
0.121819	0.132451	0.078518
0.104958	0.138439	0.105738
0.129754	0.131453	0.081434
0.096031	0.127460	0.086295
0.103966	0.121471	0.073658
0.097023	0.131453	0.059076
0.080161	0.161396	0.075602
0.106941	0.118477	0.037689
0.090080	0.162395	0.058104
0.094048	0.145426	-0.001196
0.087105	0.160398	0.048383
0.089088	0.166387	0.005610
0.067267	0.176368	0.019219
0.081153	0.183354	-0.000223
0.089088	0.200323	0.022136
0.085121	0.187347	0.002693
0.071235	0.194334	-0.008972
0.074210	0.215295	0.029912
0.091072	0.204315	-0.010917
0.091072	0.256218	0.013387
0.103966	0.221283	-0.023554
0.104958	0.226274	0.008526
0.123803	0.219287	-0.004112
0.129754	0.259212	0.007553
0.129754	0.250229	0.012414
0.152567	0.217291	-0.025498
0.146616	0.252225	-0.022582
0.161494	0.243242	-0.036192
0.182323	0.294147	0.010469
0.202160	0.260210	-0.017721
0.210095	0.233261	-0.029387
0.206128	0.259212	-0.019666
0.213071	0.271190	-0.021610
0.194225	0.285163	-0.037164
0.230925	0.287159	-0.013833
0.255721	0.259212	-0.001196
0.242826	0.291152	-0.019666
0.230925	0.278176	-0.014805
0.246794	0.251227	-0.038136
0.259688	0.300135	-0.001196
0.268615	0.293148	-0.025498
0.260680	0.314109	-0.008972
0.274566	0.244240	-0.039108
0.282501	0.256218	-0.034247
0.266631	0.285163	-0.023554
0.298370	0.319099	-0.010917
0.316224	0.296143	-0.029387
0.316224	0.233261	-0.061467
0.305314	0.284165	-0.048829
0.312257	0.282168	-0.043969
0.336061	0.299137	-0.019666
0.363833	0.234259	-0.094519
0.329118	0.242244	-0.069244
0.335070	0.273186	-0.097435
0.359866	0.264202	-0.066328
0.388630	0.225276	-0.090631
0.384663	0.211302	-0.090631
0.370776	0.218289	-0.087714
0.384663	0.223280	-0.112989
0.396564	0.220285	-0.096463
0.415410	0.190342	-0.124655
0.403508	0.188345	-0.115906
0.403508	0.156405	-0.148958
0.394581	0.173373	-0.121738
0.411443	0.150416	-0.152846
0.394581	0.174372	-0.125627
0.396564	0.117479	-0.182010
0.388630	0.118477	-0.168400
0.383671	0.108496	-0.181038
0.365817	0.082544	-0.192703
0.359866	0.114485	-0.173261
0.350939	0.079551	-0.227699
0.325150	0.086537	-0.192703
0.335070	0.052601	-0.214089
0.312257	0.063581	-0.216034
0.317216	0.048609	-0.225756
0.309281	0.033637	-0.243254
0.280518	0.067573	-0.237421
0.273574	0.067573	-0.240337
0.266631	0.048609	-0.270473
0.243818	0.061584	-0.251030
0.247786	0.034635	-0.283111
0.227948	0.069569	-0.244226
0.221005	0.054597	-0.279222
0.191250	0.063581	-0.271445
0.181331	0.089532	-0.285054
0.167445	0.076556	-0.302553
0.149591	0.092525	-0.284082
0.154551	0.069569	-0.327827
0.113885	0.083543	-0.300609
0.100990	0.091528	-0.316162
0.097023	0.110492	-0.306441
0.072227	0.111490	-0.339494
0.058340	0.096519	-0.329772
0.061316	0.106500	-0.338521
0.022634	0.138439	-0.340466
0.031560	0.107497	-0.365741
0.016683	0.133449	-0.350186
-0.002163	0.128458	-0.384211
-0.018033	0.143430	-0.372545
-0.009106	0.149419	-0.386155
-0.021008	0.139438	-0.397820
-0.040846	0.124466	-0.391988
-0.038861	0.129457	-0.408514
-0.067626	0.152413	-0.404625
-0.061674	0.127460	-0.428928
-0.071593	0.138439	-0.421151
-0.078536	0.141434	-0.457120
-0.093414	0.133449	-0.437677
-0.093414	0.123467	-0.460036
-0.112259	0.166387	-0.426984
-0.109283	0.125463	-0.458092
-0.113251	0.144428	-0.447399
-0.120194	0.144428	-0.440594
-0.127137	0.160398	-0.439622
-0.123170	0.157404	-0.431845
-0.130113	0.158401	-0.420179
-0.147966	0.173373	-0.407542
-0.138047	0.149419	-0.424067
-0.149950	0.181358	-0.400737
-0.152925	0.174372	-0.391016
-0.150942	0.172376	-0.389071
-0.137055	0.162395	-0.393932
-0.151934	0.195333	-0.342410
-0.147966	0.192338	-0.368657
-0.150942	0.198327	-0.336577
-0.144991	0.177366	-0.348243
-0.134080	0.212300	-0.308386
-0.126145	0.225276	-0.296721
-0.126145	0.203318	-0.302553
-0.112259	0.216292	-0.271445
-0.119203	0.217291	-0.286999
-0.107300	0.258214	-0.229644
-0.077544	0.243242	-0.232560
-0.084487	0.247234	-0.221867
-0.062666	0.227272	-0.215062
-0.068618	0.261209	-0.188815
-0.054731	0.274184	-0.187842
-0.053740	0.257215	-0.153818
-0.040846	0.259212	-0.151875
-0.042830	0.269193	-0.141181
-0.029935	0.259212	-0.130487
-0.020017	0.252225	-0.110073
-0.027951	0.283167	-0.082853
-0.006130	0.260210	-0.088686
0.000813	0.266199	-0.059523
-0.003155	0.273186	-0.047857
0.011724	0.259212	-0.021610
0.020650	0.252225	-0.034247
0.011724	0.279175	-0.003139
0.014699	0.284165	0.013387
0.034536	0.274184	0.004637
0.035528	0.275182	0.004637
0.032552	0.268195	0.021163
0.042471	0.296143	0.031857
0.036520	0.302131	0.040606
0.039495	0.288157	0.065881
0.044455	0.289156	0.045466
0.034536	0.307121	0.050326
0.034536	0.316105	0.052271
0.048422	0.299137	0.058104
0.032552	0.320097	0.078518
0.032552	0.332075	0.043522
0.015691	0.364015	0.096017
0.043463	0.345050	0.049355
0.030568	0.354033	0.066853
0.035528	0.393958	0.075602
0.040487	0.404938	0.073658
0.051397	0.394957	0.109626
0.044455	0.421906	0.081434
0.031560	0.452847	0.104766
0.062308	0.438873	0.074630
0.057348	0.480795	0.097960
0.081153	0.461830	0.087267
0.066276	0.468817	0.117403
0.076194	0.478799	0.098933
0.063300	0.525710	0.132957
0.080161	0.501755	0.112542
0.075202	0.537687	0.121291
0.091072	0.545672	0.116431
0.096031	0.525710	0.093101
0.090080	0.575616	0.133929
0.094048	0.560644	0.123236
0.093056	0.585597	0.138790
0.117852	0.583601	0.127125
0.113885	0.612547	0.133929
0.124795	0.623526	0.128097
0.127770	0.626520	0.131985
0.131738	0.653469	0.138790
0.140665	0.669439	0.136846
0.147608	0.674430	0.119348
0.138681	0.686407	0.122264
0.152567	0.667443	0.106709
0.146616	0.694392	0.114487
0.144632	0.702377	0.124207
0.142649	0.693395	0.130041
0.148600	0.709364	0.098933
0.134714	0.699383	0.108654
0.125787	0.702377	0.097960
0.124795	0.728329	0.106709
0.120828	0.719345	0.102821
0.106941	0.718348	0.116431
0.108926	0.722340	0.108654
0.096031	0.726333	0.098933
0.100990	0.725334	0.090184
0.109918	0.711360	0.072685
0.075202	0.756276	0.113515
0.083138	0.756276	0.082407
0.076194	0.770249	0.111570
0.092064	0.735315	0.081434
0.064292	0.735315	0.083379
0.042471	0.755278	0.058104
0.044455	0.746295	0.065881
0.045446	0.744298	0.073658
0.034536	0.745296	0.056160
0.005772	0.761267	0.058104
0.001804	0.740306	0.061993
0.010732	0.744298	0.062964
-0.018033	0.762264	0.032828
-0.016049	0.783225	0.040606
-0.008114	0.771248	0.040606
-0.021008	0.761267	0.029912
-0.028943	0.781229	0.041577
-0.057707	0.797199	0.039634
-0.026959	0.809176	0.029912
-0.002163	0.789214	0.013387
-0.020017	0.810174	0.021163
-0.038861	0.837124	0.039634
-0.030927	0.812171	0.011442
-0.019025	0.818159	0.016303
-0.013073	0.817162	0.000749
-0.029935	0.846107	0.020191
-0.015057	0.821154	-0.030359
-0.029935	0.811172	-0.003139
-0.011089	0.813169	-0.037164
-0.012081	0.825146	-0.013833
-0.014065	0.821154	-0.016749
0.003788	0.791210	-0.024527
-0.016049	0.804186	-0.013833
-0.009106	0.798197	-0.055634
-0.015057	0.816163	-0.009945
-0.003155	0.795202	-0.051745
-0.003155	0.789214	-0.016749
-0.001171	0.781229	-0.034247
-0.005138	0.787217	-0.028415
-0.001171	0.766257	-0.042996
-0.005138	0.762264	-0.058551
-0.001171	0.749289	-0.075077
-0.018033	0.747293	-0.056606
0.002796	0.736314	-0.057578
-0.008114	0.718348	-0.076049
-0.027951	0.712358	-0.104240
-0.015057	0.702377	-0.110073
-0.035886	0.727330	-0.098408
-0.025968	0.721342	-0.109101
-0.034894	0.706369	-0.101324
-0.034894	0.673432	-0.134376
-0.036878	0.702377	-0.112989
-0.041838	0.693395	-0.120767
-0.041838	0.695391	-0.124655
