STON	STON	STON
-0.414219	0.160068	0.266965
-0.403309	0.170049	0.276686
-0.391406	0.171047	0.281547
-0.384463	0.172045	0.286407
-0.363634	0.182026	0.302933
-0.361650	0.171047	0.310710
-0.348756	0.180030	0.329181
-0.336854	0.176038	0.347651
-0.323959	0.171047	0.356400
-0.311066	0.169051	0.359316
-0.306107	0.158072	0.359316
-0.291228	0.155077	0.378758
-0.282302	0.140105	0.385564
-0.275358	0.130124	0.402089
-0.268415	0.119144	0.415699
-0.258497	0.108166	0.421532
-0.252545	0.094192	0.452640
-0.246594	0.082214	0.459445
-0.246594	0.070237	0.469166
-0.239652	0.054267	0.482776
-0.233701	0.040293	0.501245
-0.230724	0.031310	0.500274
-0.225765	0.013344	0.512911
-0.211880	0.001367	0.521660
-0.205928	-0.013605	0.526521
-0.200969	-0.028577	0.538186
-0.193034	-0.042551	0.544019
-0.187083	-0.060517	0.559573
-0.172205	-0.064509	0.565406
-0.171213	-0.088465	0.572210
-0.154351	-0.095451	0.575127
-0.149392	-0.108427	0.568322
-0.139474	-0.117410	0.570266
-0.123604	-0.125395	0.573183
-0.112694	-0.135376	0.549851
-0.102775	-0.140367	0.554712
-0.096824	-0.157334	0.543047
-0.082937	-0.158333	0.538186
-0.069052	-0.165319	0.534298
-0.057149	-0.175301	0.523604
-0.047231	-0.183286	0.532353
-0.033344	-0.185282	0.518744
-0.024418	-0.191271	0.491525
-0.013508	-0.195263	0.464305
-0.008548	-0.193267	0.451668
-0.000613	-0.197260	0.432225
0.009305	-0.198257	0.406950
0.009305	-0.201252	0.395285
0.013272	-0.199256	0.394313
0.022200	-0.201252	0.383619
0.021208	-0.198257	0.369038
0.022200	-0.197260	0.371954
0.024183	-0.194265	0.357372
0.026167	-0.185282	0.310710
0.026167	-0.184284	0.278630
0.029142	-0.163323	0.261132
0.020216	-0.169312	0.230024
0.019224	-0.158333	0.230996
0.010297	-0.148352	0.256271
0.000379	-0.139368	0.254327
-0.005572	-0.117410	0.245578
-0.024418	-0.115414	0.235857
-0.028385	-0.094453	0.255300
-0.045247	-0.085470	0.241690
-0.051198	-0.064509	0.245578
-0.064093	-0.055527	0.268909
-0.073019	-0.041553	0.267937
-0.081945	-0.023586	0.283491
-0.102775	-0.014604	0.285435
-0.110710	0.006357	0.279602
-0.122612	0.018334	0.263076
-0.135507	0.028316	0.270853
-0.143441	0.039295	0.265992
-0.158319	0.052271	0.254327
-0.174189	0.059258	0.258216
-0.182124	0.071235	0.266965
-0.198985	0.072233	0.276686
-0.204936	0.074229	0.269881
-0.219814	0.075228	0.259188
-0.228741	0.079220	0.233912
-0.244611	0.076225	0.217386
-0.266432	0.075228	0.206694
-0.267424	0.075228	0.188223
-0.287261	0.070237	0.172669
-0.297179	0.071235	0.180446
-0.317017	0.065247	0.196000
-0.339829	0.063250	0.198916
-0.355700	0.055265	0.219331
-0.378512	0.050275	0.222247
-0.397357	0.044286	0.237802
-0.414219	0.043287	0.256271
-0.436040	0.040293	0.249467
-0.455877	0.035302	0.279602
-0.475714	0.029314	0.295156
-0.498527	0.029314	0.310710
-0.516380	0.025321	0.324320
-0.535226	0.023325	0.327236
-0.545144	0.023325	0.339873
-0.557047	0.018334	0.328208
-0.568949	0.022327	0.328208
-0.584819	0.016338	0.349595
-0.591762	0.021329	0.358344
-0.603664	0.015340	0.352511
-0.615566	0.014342	0.370009
-0.610607	0.015340	0.383619
-0.621517	0.011348	0.371954
-0.621517	0.014342	0.375842
-0.617550	0.011348	0.395285
-0.619534	0.009352	0.422504
-0.610607	0.006357	0.429309
-0.608624	0.004361	0.440974
-0.597713	0.008353	0.468194
-0.582835	0.007355	0.484719
-0.567957	0.007355	0.489580
-0.548120	0.008353	0.512911
-0.527291	0.005359	0.540131
-0.508446	0.011348	0.536242
-0.480674	0.008353	0.551796
-0.450917	0.007355	0.568322
-0.428105	0.012346	0.587765
-0.395373	0.014342	0.583876
-0.364626	0.016338	0.574155
-0.333879	0.012346	0.587765
-0.296187	0.021329	0.574155
-0.259489	0.019333	0.555684
-0.227749	0.017337	0.535270
-0.189067	0.026320	0.514855
-0.160303	0.020330	0.487636
-0.124596	0.031310	0.465278
-0.087897	0.030312	0.448751
-0.050206	0.033306	0.450695
-0.012516	0.038297	0.436113
0.017241	0.037299	0.423476
0.056914	0.044286	0.409866
0.086670	0.038297	0.375842
0.114443	0.040293	0.360289
0.143207	0.037299	0.351540
0.168003	0.037299	0.339873
0.193791	0.040293	0.314599
0.213629	0.035302	0.321404
0.228506	0.041291	0.335985
0.247352	0.035302	0.331124
0.263222	0.036301	0.318487
0.272148	0.038297	0.300989
0.285042	0.034305	0.293212
0.291986	0.034305	0.294184
0.294961	0.027318	0.276686
0.290994	0.021329	0.277658
0.298928	0.020330	0.282518
0.298928	0.018334	0.269881
0.293969	0.012346	0.280575
0.293969	0.010349	0.265992
0.287026	0.003363	0.259188
0.293969	0.003363	0.278630
0.282066	-0.004622	0.281547
0.280083	-0.005620	0.273769
0.279091	-0.011609	0.251410
0.269173	-0.020592	0.245578
0.262230	-0.015601	0.252383
0.253303	-0.028577	0.251410
0.248343	-0.038558	0.249467
0.243384	-0.042551	0.251410
0.228506	-0.051534	0.263076
0.224539	-0.062513	0.247522
0.214621	-0.068501	0.236829
0.204701	-0.069500	0.232941
0.200734	-0.083474	0.209610
0.188832	-0.085470	0.208637
0.185856	-0.090461	0.195028
0.174946	-0.093455	0.176558
0.174946	-0.091458	0.171697
0.168003	-0.093455	0.141562
0.167011	-0.084472	0.151282
0.169987	-0.080480	0.160031
0.168003	-0.069500	0.171697
0.168003	-0.062513	0.163920
0.168995	-0.049538	0.133784
0.168995	-0.039557	0.110454
0.172962	-0.029575	0.104621
0.175938	-0.014604	0.094899
0.175938	-0.003624	0.071568
0.177921	0.005359	0.075457
0.178913	0.011348	0.067680
0.181889	0.023325	0.072540
0.178913	0.027318	0.052126
0.181889	0.043287	0.066708
0.180897	0.053268	0.051154
0.183872	0.060256	0.028795
0.183872	0.071235	0.008381
0.183872	0.079220	-0.015923
0.187840	0.087205	-0.013006
0.188832	0.094192	-0.026615
0.196767	0.100181	-0.040225
0.191808	0.105171	-0.044114
0.195775	0.109163	-0.028560
0.198750	0.107167	-0.046058
0.196767	0.111159	-0.065500
0.200734	0.108166	-0.075222
0.201726	0.109163	-0.079110
0.205693	0.109163	-0.092720
0.200734	0.105171	-0.111190
0.208669	0.105171	-0.117995
0.207677	0.093194	-0.099524
0.207677	0.095190	-0.098553
0.215612	0.095190	-0.108274
0.224539	0.093194	-0.114106
0.218588	0.093194	-0.110218
0.214621	0.083212	-0.100496
0.226522	0.089201	-0.090775
0.218588	0.084210	-0.097580
0.226522	0.082214	-0.097580
0.222555	0.083212	-0.088831
0.227514	0.086206	-0.100496
0.226522	0.084210	-0.102441
0.230490	0.089201	-0.095636
0.234457	0.092196	-0.103413
0.230490	0.087205	-0.111190
0.232473	0.093194	-0.095636
0.230490	0.085209	-0.108274
0.238425	0.094192	-0.089804
0.234457	0.090199	-0.071333
0.239417	0.093194	-0.072305
0.238425	0.097186	-0.052863
0.242393	0.096188	-0.057723
0.244376	0.101178	-0.046058
0.246360	0.096188	-0.041198
0.251319	0.102177	-0.052863
0.252311	0.100181	-0.064528
0.255286	0.107167	-0.061612
0.255286	0.111159	-0.047030
0.257270	0.106169	-0.067445
0.258262	0.104173	-0.081055
0.257270	0.103175	-0.084943
0.253303	0.100181	-0.094664
0.255286	0.094192	-0.085915
0.247352	0.095190	-0.077166
0.244376	0.095190	-0.073277
0.240409	0.096188	-0.073277
0.236441	0.099182	-0.079110
0.228506	0.096188	-0.059668
0.217596	0.100181	-0.061612
0.206685	0.097186	-0.097580
0.193791	0.104173	-0.102441
0.182880	0.111159	-0.113134
0.169987	0.122139	-0.125772
0.159076	0.132120	-0.155908
0.138247	0.136113	-0.167573
0.128328	0.159069	-0.148130
0.113450	0.167054	-0.165628
0.099565	0.182026	-0.189932
0.094605	0.200991	-0.218123
0.076752	0.212968	-0.245342
0.067825	0.231933	-0.263813
0.057906	0.245906	-0.278395
0.052947	0.266867	-0.288116
0.043029	0.283834	-0.327972
0.038069	0.301801	-0.360053
0.041045	0.320765	-0.369774
0.040052	0.337733	-0.380467
0.041045	0.358693	-0.383384
0.043029	0.376659	-0.406714
0.051955	0.392630	-0.396994
0.059890	0.404607	-0.407686
0.071793	0.425568	-0.440739
0.083694	0.438543	-0.435878
0.101548	0.452517	-0.457265
0.111466	0.466491	-0.496150
0.135271	0.478468	-0.519481
0.160068	0.496434	-0.522397
0.178913	0.502423	-0.531146
0.203710	0.522386	-0.536007
0.224539	0.522386	-0.572948
0.246360	0.538355	-0.599195
0.270164	0.542348	-0.610860
0.296945	0.544344	-0.644884
0.317774	0.552329	-0.662382
0.337611	0.548336	-0.688629
0.364391	0.559316	-0.703211
0.382244	0.553327	-0.702239
0.398114	0.556321	-0.704184
0.412001	0.552329	-0.697378
0.422911	0.551331	-0.691545
0.429853	0.538355	-0.702239
0.437789	0.542348	-0.702239
0.440764	0.532367	-0.698351
0.447707	0.521387	-0.701267
0.444732	0.516397	-0.690574
0.444732	0.504419	-0.686686
0.445724	0.500426	-0.689602
0.436797	0.480464	-0.672103
0.439773	0.476472	-0.667243
0.427870	0.463496	-0.642940
0.419935	0.450521	-0.617664
0.410017	0.442535	-0.615721
0.397122	0.432554	-0.585585
0.380260	0.417583	-0.556421
0.359431	0.409597	-0.542811
0.330667	0.400615	-0.531146
0.310830	0.388638	-0.522397
0.285042	0.378656	-0.515592
0.256278	0.364682	-0.500038
0.228506	0.359692	-0.510732
0.192800	0.347714	-0.516564
0.166019	0.337733	-0.518508
0.134279	0.334739	-0.529202
0.106507	0.322762	-0.522397
0.071793	0.310783	-0.528230
0.041045	0.303797	-0.536007
0.013272	0.300802	-0.521424
-0.016483	0.288825	-0.542811
-0.044255	0.279842	-0.577807
-0.070044	0.272855	-0.588501
-0.095832	0.267864	-0.621553
-0.117653	0.263872	-0.645856
-0.142449	0.250896	-0.672103
-0.164270	0.253891	-0.692518
-0.184108	0.243910	-0.728486
-0.196010	0.246904	-0.746957
-0.211880	0.243910	-0.751817
-0.230724	0.238919	-0.776120
-0.238660	0.242911	-0.787786
-0.248578	0.236923	-0.807228
-0.259489	0.239917	-0.822782
-0.259489	0.235925	-0.833475
-0.266432	0.236923	-0.846113
-0.262465	0.235925	-0.871387
-0.266432	0.230934	-0.886942
-0.265440	0.233929	-0.899579
-0.259489	0.232930	-0.918050
-0.264448	0.235925	-0.923882
-0.256514	0.235925	-0.938464
-0.251554	0.234926	-0.954990
-0.242627	0.233929	-0.942352
-0.232709	0.234926	-0.952074
-0.221798	0.238919	-0.967628
-0.216839	0.238919	-0.972488
-0.201961	0.244907	-0.975405
-0.197001	0.242911	-0.976377
-0.179148	0.252892	-0.974433
-0.175180	0.253891	-0.975405
-0.163279	0.260878	-0.974433
-0.159311	0.263872	-0.974433
-0.156335	0.264871	-0.970544
-0.141458	0.271857	-0.963739
-0.145425	0.267864	-0.965684
-0.131538	0.279842	-0.951102
-0.136498	0.275849	-0.946241
-0.132531	0.283834	-0.946241
-0.130547	0.286829	-0.940409
-0.137490	0.277845	-0.922911
-0.134515	0.283834	-0.909301
-0.133523	0.276848	-0.903468
-0.134515	0.283834	-0.882081
-0.134515	0.276848	-0.874305
-0.137490	0.275849	-0.874305
-0.140466	0.270859	-0.857779
-0.134515	0.266867	-0.860695
-0.138482	0.263872	-0.850001
-0.137490	0.257883	-0.838336
-0.139474	0.259880	-0.831531
-0.139474	0.252892	-0.819865
-0.137490	0.253891	-0.809173
-0.140466	0.242911	-0.808200
-0.134515	0.243910	-0.804312
-0.135507	0.233929	-0.797507
-0.127571	0.236923	-0.780981
-0.131538	0.227940	-0.766399
-0.126579	0.223948	-0.766399
-0.117653	0.218957	-0.742096
-0.116661	0.211970	-0.748900
-0.109718	0.209973	-0.731402
-0.102775	0.197996	-0.730431
-0.090873	0.196998	-0.724598
-0.087897	0.186019	-0.720710
-0.078970	0.182026	-0.721682
-0.075003	0.174042	-0.708072
-0.066076	0.162064	-0.717793
-0.057149	0.158072	-0.694462
-0.056157	0.152082	-0.694462
-0.051198	0.143100	-0.705155
-0.044255	0.141104	-0.695435
-0.045247	0.123137	-0.679880
-0.030369	0.126131	-0.663354
-0.030369	0.116150	-0.665298
-0.019459	0.109163	-0.644884
-0.007556	0.112158	-0.625442
-0.007556	0.098185	-0.625442
0.008313	0.099182	-0.616693
0.009305	0.096188	-0.627386
0.023191	0.094192	-0.616693
0.033110	0.087205	-0.622525
0.041045	0.087205	-0.623497
0.048980	0.078221	-0.618637
0.062865	0.077224	-0.600166
0.075760	0.074229	-0.580724
0.083694	0.069239	-0.582668
0.099565	0.072233	-0.568087
0.109483	0.064248	-0.566142
0.121386	0.063250	-0.567114
0.135271	0.065247	-0.565170
0.150149	0.056263	-0.543783
0.159076	0.053268	-0.536979
0.170979	0.053268	-0.522397
0.183872	0.049276	-0.488373
0.193791	0.047280	-0.475735
0.208669	0.047280	-0.477679
0.212637	0.035302	-0.476707
0.220572	0.037299	-0.483512
0.229498	0.035302	-0.487400
0.233465	0.026320	-0.478651
0.235449	0.029314	-0.475735
0.226522	0.014342	-0.475735
0.227514	0.014342	-0.467958
0.226522	-0.006618	-0.458237
0.213629	-0.019594	-0.456293
0.206685	-0.029575	-0.457265
0.192800	-0.045546	-0.460181
0.182880	-0.056524	-0.461153
0.168003	-0.072495	-0.466014
0.145190	-0.083474	-0.473791
0.136263	-0.094453	-0.458237
0.113450	-0.108427	-0.457265
0.101548	-0.121403	-0.468930
0.086670	-0.134377	-0.474763
0.067825	-0.149349	-0.479624
0.055923	-0.157334	-0.485456
0.034101	-0.174303	-0.497122
0.025175	-0.173305	-0.491289
0.007321	-0.185282	-0.511703
-0.006564	-0.185282	-0.507815
-0.018467	-0.184284	-0.516564
-0.031361	-0.188276	-0.528230
-0.037313	-0.186280	-0.527257
-0.045247	-0.190272	-0.543783
-0.055165	-0.182287	-0.543783
-0.059134	-0.184284	-0.547672
-0.063101	-0.177297	-0.545728
-0.065084	-0.175301	-0.546700
-0.066076	-0.169312	-0.553505
-0.061117	-0.161327	-0.549616
-0.067068	-0.161327	-0.548644
-0.064093	-0.146356	-0.547672
-0.059134	-0.141365	-0.544756
-0.062109	-0.132381	-0.544756
-0.059134	-0.119406	-0.536979
-0.061117	-0.112419	-0.528230
-0.059134	-0.104434	-0.525313
-0.062109	-0.095451	-0.523369
-0.055165	-0.083474	-0.500038
-0.054173	-0.078484	-0.482540
-0.053182	-0.065508	-0.458237
-0.053182	-0.060517	-0.444627
-0.053182	-0.047542	-0.436851
-0.051198	-0.042551	-0.430045
-0.054173	-0.030573	-0.431990
-0.057149	-0.020592	-0.417408
-0.061117	-0.014604	-0.402826
-0.062109	-0.001628	-0.364913
-0.067068	0.011348	-0.361025
-0.075003	0.020330	-0.359080
-0.083930	0.035302	-0.321168
-0.084922	0.051272	-0.315335
-0.097816	0.057261	-0.290060
-0.106742	0.075228	-0.263813
-0.111702	0.087205	-0.262840
-0.123604	0.101178	-0.252148
-0.128563	0.113156	-0.227844
-0.133523	0.127130	-0.199653
-0.143441	0.143100	-0.168545
-0.145425	0.157073	-0.137437
-0.152368	0.167054	-0.131604
-0.156335	0.180030	-0.117995
-0.151376	0.193006	-0.087859
-0.148400	0.204983	-0.068417
-0.152368	0.216961	-0.074249
-0.144433	0.234926	-0.056751
-0.138482	0.240915	-0.048002
-0.137490	0.251895	-0.037309
-0.119637	0.265868	-0.023699
-0.118645	0.270859	-0.022727
-0.099799	0.282836	0.011297
-0.083930	0.289824	0.010325
-0.072027	0.295812	0.014214
-0.045247	0.311782	0.026851
-0.034337	0.316772	0.022963
-0.008548	0.328750	0.033656
0.007321	0.337733	0.036572
0.026167	0.342724	0.029767
0.052947	0.353703	0.028795
0.076752	0.360690	0.025879
0.096589	0.367677	0.025879
0.122377	0.371669	0.021991
0.140231	0.377658	0.007409
0.162051	0.377658	0.000604
0.190816	0.387639	0.004493
0.200734	0.386641	-0.002313
0.228506	0.395624	-0.004257
0.238425	0.392630	-0.014950
0.256278	0.397620	-0.013978
0.267189	0.402611	-0.032448
0.280083	0.405605	-0.050919
0.283058	0.406603	-0.028560
0.293969	0.411594	-0.034392
0.302896	0.418581	-0.039253
0.299920	0.419579	-0.040225
0.305871	0.425568	-0.039253
0.299920	0.418581	-0.055779
0.301904	0.425568	-0.070361
0.294961	0.427564	-0.081055
0.286034	0.426566	-0.102441
0.270164	0.421576	-0.133549
0.262230	0.421576	-0.141326
0.244376	0.413590	-0.152991
0.235449	0.412592	-0.164657
0.211644	0.400615	-0.171461
0.198750	0.400615	-0.185071
0.170979	0.386641	-0.166601
0.149158	0.371669	-0.186043
0.133287	0.368675	-0.181183
0.104524	0.349710	-0.172434
0.082703	0.337733	-0.182155
0.060882	0.324758	-0.194793
0.039061	0.307790	-0.187987
0.018232	0.296810	-0.172434
0.006330	0.285830	-0.170489
-0.019459	0.272855	-0.160769
-0.029377	0.264871	-0.161740
-0.051198	0.252892	-0.154936
-0.055165	0.246904	-0.146186
-0.073019	0.236923	-0.139381
-0.077978	0.233929	-0.136465
-0.093848	0.210972	-0.147159
-0.101783	0.208976	-0.151047
-0.101783	0.207977	-0.117023
-0.115669	0.193006	-0.110218
-0.119637	0.195002	-0.093692
-0.123604	0.189013	-0.076194
-0.130547	0.183024	-0.079110
-0.134515	0.183024	-0.074249
-0.145425	0.174042	-0.070361
-0.153359	0.176038	-0.051890
-0.154351	0.170049	-0.047030
-0.174189	0.167054	-0.029531
-0.172205	0.163062	-0.016894
-0.188075	0.161066	-0.006201
-0.192042	0.163062	0.008381
-0.198985	0.153081	0.010325
-0.203944	0.155077	0.017130
-0.210888	0.150086	0.023934
-0.214855	0.157073	0.037544
-0.219814	0.152082	0.058931
-0.226757	0.155077	0.059903
-0.226757	0.159069	0.062819
-0.222790	0.161066	0.067680
-0.226757	0.165058	0.061848
-0.226757	0.166057	0.061848
-0.222790	0.171047	0.055042
-0.227749	0.173043	0.061848
-0.215847	0.180030	0.068652
-0.223782	0.178034	0.058931
-0.219814	0.192007	0.045321
-0.222790	0.188015	0.015185
-0.224773	0.196000	0.015185
-0.218822	0.207977	0.023934
-0.230724	0.205981	0.002548
-0.225765	0.217958	-0.010090
-0.228741	0.220953	-0.025643
-0.233701	0.233929	-0.034392
-0.232709	0.239917	-0.037309
-0.236676	0.248900	-0.033421
-0.234693	0.252892	-0.016894
-0.242627	0.261876	-0.027588
-0.240644	0.267864	-0.036337
-0.240644	0.272855	-0.029531
-0.250562	0.276848	-0.041198
-0.255522	0.276848	-0.051890
-0.258497	0.282836	-0.045086
-0.266432	0.275849	-0.064528
-0.267424	0.285830	-0.073277
-0.275358	0.283834	-0.059668
-0.280318	0.294814	-0.053835
-0.292220	0.291820	-0.058696
-0.294204	0.293816	-0.063556
-0.299163	0.293816	-0.072305
-0.307098	0.290821	-0.085915
-0.303130	0.299805	-0.085915
-0.308090	0.298806	-0.080082
-0.305115	0.308787	-0.058696
-0.312057	0.304795	-0.054807
-0.309082	0.307790	-0.032448
-0.311066	0.301801	-0.018839
-0.304122	0.300802	-0.028560
-0.302138	0.301801	0.004493
-0.300155	0.295812	0.011297
-0.292220	0.297809	0.029767
-0.284286	0.293816	0.039489
-0.275358	0.287827	0.022963
-0.266432	0.284833	0.039489
-0.250562	0.277845	0.056015
-0.240644	0.271857	0.080317
-0.223782	0.265868	0.086150
-0.213863	0.254889	0.071568
-0.196010	0.246904	0.052126
-0.177164	0.242911	0.042405
-0.163279	0.232930	0.024907
-0.152368	0.218957	0.005465
-0.134515	0.209973	-0.006201
-0.115669	0.197996	-0.010090
-0.101783	0.186019	-0.016894
-0.087897	0.173043	-0.023699
-0.070044	0.160068	-0.012033
-0.056157	0.151085	-0.006201
-0.048223	0.134116	-0.025643
-0.029377	0.125134	-0.042170
-0.021442	0.109163	-0.053835
-0.010532	0.095190	-0.075222
0.003354	0.081216	-0.084943
0.009305	0.066244	-0.084943
0.016249	0.061254	-0.080082
0.023191	0.047280	-0.088831
0.029142	0.044286	-0.078138
0.025175	0.030312	-0.108274
0.028151	0.023325	-0.111190
0.035093	0.016338	-0.107302
0.033110	0.007355	-0.122855
0.041045	0.000368	-0.108274
0.037077	-0.008615	-0.103413
0.036085	-0.007617	-0.105357
0.047988	-0.011609	-0.113134
0.042037	-0.015601	-0.124800
0.042037	-0.011609	-0.142298
0.043029	-0.021590	-0.142298
0.043029	-0.019594	-0.156879
0.047988	-0.019594	-0.154936
0.044021	-0.026581	-0.173406
0.044021	-0.022589	-0.181183
0.044021	-0.025582	-0.183126
0.036085	-0.021590	-0.181183
0.043029	-0.022589	-0.176322
0.034101	-0.022589	-0.173406
0.030134	-0.021590	-0.164657
0.032118	-0.024585	-0.160769
0.025175	-0.024585	-0.165628
0.025175	-0.015601	-0.187016
0.020216	-0.018596	-0.205485
0.026167	-0.010611	-0.228817
0.017241	-0.015601	-0.234650
0.023191	-0.008615	-0.225900
0.018232	-0.009613	-0.240482
0.015256	-0.010611	-0.234650
0.013272	-0.004622	-0.193820
0.008313	-0.009613	-0.179238
0.008313	-0.006618	-0.153963
0.014264	-0.007617	-0.143270
0.008313	-0.003624	-0.155908
0.008313	-0.003624	-0.145214
0.009305	0.003363	-0.131604
0.006330	0.001367	-0.123828
0.011289	0.011348	-0.122855
0.006330	0.006357	-0.119939
0.013272	0.015340	-0.078138
0.009305	0.015340	-0.063556
0.011289	0.017337	-0.034392
0.013272	0.017337	-0.013006
0.009305	0.018334	-0.008145
0.018232	0.008353	-0.033421
0.011289	0.011348	-0.041198
0.013272	0.013344	-0.019811
0.018232	0.009352	-0.026615
0.015256	0.009352	-0.031476
0.028151	0.012346	-0.045086
0.022200	0.005359	-0.066472
0.034101	0.014342	-0.069388
0.027159	0.008353	-0.082026
0.043029	0.014342	-0.060639
0.037077	0.017337	-0.042170
0.052947	0.011348	-0.040225
0.047988	0.020330	-0.018839
0.066833	0.011348	-0.011062
0.061873	0.023325	0.003520
0.076752	0.011348	-0.020782
0.071793	0.026320	-0.027588
0.090638	0.009352	-0.045086
0.088654	0.020330	-0.052863
0.097581	0.004361	-0.064528
0.108491	0.015340	-0.060639
0.107499	-0.008615	-0.085915
0.125353	0.008353	-0.086887
0.112458	-0.025582	-0.111190
0.141223	-0.013605	-0.117023
0.119402	-0.040555	-0.152991
0.168995	-0.034566	-0.153963
0.131304	-0.070498	-0.192848
0.198750	-0.059519	-0.191876
0.167011	-0.093455	-0.220067
0.255286	-0.094453	-0.244370
0.247352	-0.122400	-0.296865
0.371334	-0.145357	-0.361997
0.396131	-0.158333	-0.431018
0.535983	-0.200253	-0.536007
0.558796	-0.202250	-0.598222
0.629217	-0.262137	-0.664327
0.561771	-0.238182	-0.626413
0.444732	-0.293079	-0.575864
0.081711	-0.197260	-0.262840
-0.367601	-0.208239	0.098788
-0.773273	-0.056524	0.610123
-1.064878	-0.084472	0.906620
-1.105545	0.052271	1.175897
-1.003384	-0.020592	1.028134
-1.367396	0.241914	1.272137
-2.026983	0.385643	1.796110
0.920824	0.114154	0.255300
5.652987	-0.817092	-4.025918
6.021958	-0.904926	-5.771846
1.474282	-0.541611	-3.202532
-0.844686	-0.323023	-0.758622
-1.525102	-0.496696	0.335013
-1.039090	-0.763194	2.101356
-0.760378	-1.034682	2.572834
0.909914	-1.429938	-0.177294
1.866067	-1.164438	-3.001304
0.659966	-0.344981	-2.629953
-1.319787	0.485455	0.497357
2.223136	-0.156337	-0.900552
2.992819	-0.633438	-2.647451
2.062455	-0.230197	-2.255687
-0.726655	0.465492	-0.410603
-0.049214	-1.452895	-1.285511
2.310420	-0.854023	-2.917701
-11.508169	0.861746	6.713093
-5.511385	1.631297	9.466138
5.888058	-0.911914	-2.990610
5.290958	-1.016716	-4.903743
-2.003178	0.447526	1.226447
2.532597	-0.905925	-3.409594
2.452255	-0.714286	-8.601687
-6.104519	-0.392891	3.524539
0.633185	0.067243	8.385140
3.069193	0.086206	-2.285823
-4.213041	-0.881970	-1.221352
-2.960323	-0.856019	1.252694
6.307614	1.970657	-4.497396
-0.372561	-0.571554	-4.654880
0.493333	-2.456006	1.905959
3.391547	-1.394006	1.000916
-2.610197	0.657131	-2.700918
-4.899408	-0.949842	0.538186
2.477052	-1.355079	3.646054
2.974966	-1.135492	-4.215481
0.840484	-3.599852	-4.206732
2.870820	2.881942	0.364177
1.239211	3.770269	2.496037
0.882142	0.424569	2.874191
1.868051	0.500426	-2.065151
-1.221593	-2.412088	-3.225863
-5.694880	-4.230663	0.839543
-0.258497	-1.127507	1.480170
2.390760	-0.436809	-1.577147
1.351292	0.766925	1.804859
3.543302	2.843015	-4.138683
0.419935	-0.088465	-2.846736
-7.455431	3.827162	5.699172
-0.034337	-3.377271	0.122119
2.109073	-1.919017	-1.502294
-2.406864	-0.526639	0.027823
2.727993	-5.042135	-1.346755
-3.608999	2.781131	6.250364
1.539744	2.253126	2.735178
5.861278	0.660126	-3.073240
-4.935116	-1.897058	-0.698351
-2.670700	0.476472	-1.220379
2.121966	-2.700545	-6.638005
1.968228	2.077456	-0.132577
1.159863	-0.732252	0.311683
6.121144	-4.838519	-3.260859
8.164375	-0.434813	1.683344
2.301493	0.992500	1.062159
-1.154146	2.751188	1.253667
-2.218412	-3.101789	0.431253
-1.430875	-3.037910	-1.645196
-3.373928	-2.175534	-1.693802
-4.450096	1.887814	1.752364
3.561155	1.106286	-3.083934
2.834122	1.014459	4.817459
1.337405	2.463729	2.678795
-1.045042	0.032309	-4.839582
0.024183	0.209973	-9.520341
-3.791502	-0.158333	4.127254
-1.932756	-3.128738	6.546861
