STON	STON	STON
2015	2015	2015
4	4	4
16	16	16
16	16	16
30	30	30
15	15	15
0.020	0.020	0.020
-0.041439	0.112338	-0.449976
-0.026561	0.109344	-0.437338
-0.018626	0.096369	-0.464558
-0.047390	0.097366	-0.454837
-0.056316	0.102357	-0.434422
-0.022593	0.108346	-0.439282
-0.027553	0.097366	-0.450948
-0.049374	0.106350	-0.443172
-0.032512	0.114335	-0.411091
-0.016643	0.106350	-0.433450
-0.030528	0.123318	-0.422756
-0.039455	0.128308	-0.409147
-0.016643	0.129307	-0.413035
-0.009699	0.128308	-0.408175
-0.008707	0.136293	-0.412064
-0.002756	0.151265	-0.386788
0.006170	0.153261	-0.391648
0.030967	0.154260	-0.392621
0.026008	0.143280	-0.406231
0.021049	0.176218	-0.380956
0.039894	0.181209	-0.379011
0.073617	0.169231	-0.401370
0.067666	0.162245	-0.394565
0.037910	0.181209	-0.379983
0.054771	0.195183	-0.364429
0.085520	0.180210	-0.396509
0.066674	0.184203	-0.394565
0.066674	0.180210	-0.391648
0.087503	0.185202	-0.384844
0.080560	0.171227	-0.384844
0.064691	0.187198	-0.391648
0.067666	0.189194	-0.388732
0.082543	0.170229	-0.395537
0.068658	0.173223	-0.384844
0.052788	0.169231	-0.400397
0.055763	0.169231	-0.386788
0.076592	0.159250	-0.402342
0.054771	0.148271	-0.423729
0.035926	0.157254	-0.401370
0.033942	0.169231	-0.393593
0.039894	0.150267	-0.411091
0.026008	0.137291	-0.434422
0.000219	0.136293	-0.409147
-0.002756	0.135295	-0.405258
0.004187	0.141284	-0.429562
0.016089	0.127310	-0.453864
-0.001764	0.125314	-0.447060
-0.013667	0.130304	-0.429562
-0.002756	0.120323	-0.445115
-0.000772	0.114335	-0.474278
-0.023585	0.106350	-0.462613
-0.026561	0.115333	-0.448031
-0.012674	0.110342	-0.465529
-0.013667	0.097366	-0.477195
-0.027553	0.101359	-0.463586
-0.019618	0.081397	-0.463586
-0.012674	0.077404	-0.495666
-0.019618	0.074409	-0.484000
-0.006723	0.075408	-0.464558
0.000219	0.057442	-0.492749
-0.007715	0.043468	-0.506359
-0.002756	0.067423	-0.479139
0.013114	0.050455	-0.486917
0.006170	0.043468	-0.499554
0.000219	0.048459	-0.501498
0.030967	0.061434	-0.499554
0.035926	0.045465	-0.514135
0.017081	0.040474	-0.502470
0.033942	0.057442	-0.481084
0.059731	0.051453	-0.501498
0.057747	0.038478	-0.495666
0.051796	0.048459	-0.492749
0.079568	0.059438	-0.494694
0.074609	0.037479	-0.515108
0.069650	0.041471	-0.510247
0.094446	0.048459	-0.500526
0.099405	0.043468	-0.523857
0.086512	0.037479	-0.526773
0.090479	0.036481	-0.521913
0.113292	0.034485	-0.532606
0.104364	0.026500	-0.542327
0.096430	0.025502	-0.533578
0.103373	0.028497	-0.529690
0.100397	0.024504	-0.522885
0.104364	0.011528	-0.523857
0.104364	0.009532	-0.530662
0.105356	0.016519	-0.515108
0.106348	0.011528	-0.519969
0.112300	0.014523	-0.531634
0.120234	0.016519	-0.525802
0.127177	0.020512	-0.525802
0.134120	0.016519	-0.523857
0.135113	0.019513	-0.526773
0.145031	0.032489	-0.519969
0.162885	0.028497	-0.539411
0.172803	0.031490	-0.546216
0.168836	0.045465	-0.524829
0.181729	0.051453	-0.525802
0.195616	0.052451	-0.540383
0.204542	0.056443	-0.537467
0.217437	0.061434	-0.532606
0.225371	0.064428	-0.542327
0.224380	0.071416	-0.543300
0.236282	0.080399	-0.533578
0.243225	0.077404	-0.532606
0.237274	0.083393	-0.548160
0.248184	0.097366	-0.522885
0.264054	0.105351	-0.531634
0.262071	0.088384	-0.550104
0.257111	0.092376	-0.539411
0.261079	0.106350	-0.539411
0.268022	0.086388	-0.555937
0.264054	0.078403	-0.574408
0.251160	0.078403	-0.556910
0.257111	0.076406	-0.557881
0.257111	0.068421	-0.583157
0.249176	0.050455	-0.582184
0.239258	0.073412	-0.574408
0.238266	0.073412	-0.581212
0.230330	0.053450	-0.602599
0.218429	0.064428	-0.606487
0.223388	0.073412	-0.596766
0.207518	0.060436	-0.617181
0.200575	0.060436	-0.615236
0.195616	0.076406	-0.619124
0.178754	0.071416	-0.625930
0.179746	0.077404	-0.630790
0.165860	0.068421	-0.643428
0.161893	0.068421	-0.631763
0.158916	0.063431	-0.655093
0.139080	0.056443	-0.661898
0.132136	0.061434	-0.648289
0.129161	0.052451	-0.661898
0.126185	0.047461	-0.666759
0.129161	0.046462	-0.662870
0.128169	0.035483	-0.663842
0.104364	0.027498	-0.675508
0.104364	0.041471	-0.672591
0.119243	0.036481	-0.671619
0.112300	0.027498	-0.685229
0.106348	0.030493	-0.682313
0.097422	0.029494	-0.677452
0.098413	0.031490	-0.670648
0.101389	0.029494	-0.660926
