STON	STON	STON
2015	2015	2015
2	2	2
28	28	28
8	8	8
24	24	24
15	15	15
0.020	0.020	0.020
-0.091621	0.483332	0.163629
-0.089638	0.556194	0.153907
-0.057899	0.575158	0.168489
-0.018224	0.539227	0.188903
0.005581	0.535233	0.117938
-0.003346	0.584142	0.042113
-0.046988	0.567174	0.138353
0.003597	0.552201	0.139325
0.078979	0.562182	0.025587
0.059141	0.597117	0.073221
0.058149	0.598115	0.106273
0.078979	0.558190	0.002256
0.069059	0.590130	0.008089
0.123611	0.644029	0.086831
0.179156	0.578153	0.012950
0.090880	0.482333	-0.080374
0.038312	0.628058	-0.034684
0.151384	0.692937	0.035308
0.230733	0.555196	-0.064820
0.139482	0.507286	-0.130924
0.063108	0.612089	0.001284
0.223789	0.666986	-0.060931
0.231725	0.524255	-0.163977
0.132539	0.480337	-0.062876
0.183124	0.649019	-0.105649
0.198001	0.605103	-0.158144
0.178164	0.444405	-0.091067
0.188083	0.531241	-0.133841
0.196017	0.581147	-0.202861
0.194034	0.527248	-0.188279
0.192050	0.462371	-0.094955
0.158327	0.474348	-0.143561
0.223789	0.556194	-0.292296
0.262472	0.452390	-0.212583
0.172213	0.406476	-0.074541
0.158327	0.491317	-0.196056
0.258505	0.469357	-0.303962
0.237676	0.365553	-0.188279
0.108734	0.386514	-0.124120
0.119644	0.455384	-0.206750
0.215855	0.384518	-0.260216
0.168245	0.353576	-0.226192
0.068068	0.393500	-0.173697
0.110718	0.368547	-0.176614
0.157335	0.321636	-0.262160
0.111710	0.316646	-0.248550
0.071043	0.294686	-0.153283
0.103775	0.307662	-0.196056
0.099807	0.295685	-0.307850
0.078979	0.254762	-0.221332
0.049222	0.235798	-0.142590
0.013515	0.236795	-0.238830
0.018475	0.273726	-0.257299
0.014507	0.247775	-0.132869
0.000621	0.202860	-0.113426
-0.025167	0.198867	-0.268966
-0.021199	0.208848	-0.234941
-0.053931	0.174912	-0.086206
-0.059882	0.194875	-0.142590
-0.038061	0.173914	-0.249523
-0.070793	0.127003	-0.207722
-0.098565	0.194875	-0.116343
-0.075752	0.164931	-0.130924
-0.069800	0.116023	-0.212583
-0.116418	0.123010	-0.223275
-0.103524	0.150957	-0.130924
-0.072777	0.137981	-0.151339
-0.094597	0.088076	-0.266049
-0.111459	0.126004	-0.188279
-0.047980	0.141974	-0.150367
-0.065833	0.089074	-0.239801
-0.091621	0.114027	-0.191195
-0.002355	0.153952	-0.169809
-0.009297	0.099055	-0.219387
-0.085670	0.080091	-0.169809
-0.040045	0.136984	-0.142590
0.012524	0.121014	-0.222303
-0.042028	0.071108	-0.241746
-0.033102	0.101051	-0.150367
0.021450	0.118019	-0.177586
-0.019216	0.104046	-0.260216
-0.025167	0.105043	-0.169809
0.029386	0.109036	-0.157171
0.033353	0.079093	-0.258272
-0.026159	0.034177	-0.229109
-0.017232	0.085081	-0.123147
0.073027	0.126004	-0.202861
0.072035	0.063123	-0.258272
0.020458	0.013217	-0.162032
-0.017232	0.067115	-0.227164
-0.006322	0.107040	-0.258272
0.043271	0.035175	-0.173697
0.042279	0.015213	-0.193140
-0.032110	0.023198	-0.284519
-0.059882	0.064121	-0.235913
0.043271	0.115025	-0.186336
0.051206	0.051146	-0.233969
-0.045997	0.008226	-0.205777
0.004589	0.071108	-0.198973
0.031369	0.063123	-0.280631
0.006573	0.025194	-0.244662
-0.038061	-0.007744	-0.115371
-0.084679	0.032181	-0.223275
-0.050956	0.084084	-0.325348
-0.026159	-0.020720	-0.198973
-0.096581	-0.013733	-0.114398
-0.146174	0.068113	-0.192168
-0.026159	0.075100	-0.249523
-0.025167	0.001239	-0.202861
-0.115426	0.075100	-0.146478
-0.084679	0.117022	-0.174669
-0.027151	0.016212	-0.230081
-0.078728	0.026193	-0.185363
-0.148158	0.078094	-0.157171
-0.102532	0.109036	-0.180502
