STON	STON	STON
2014	2014	2014
8	8	8
24	24	24
5	5	5
0	0	0
0	0	0
0.020	0.020	0.020
0.244456	0.262630	0.015776
0.243464	0.259636	0.078963
0.250407	0.244664	0.061465
0.224619	0.226698	0.007026
0.218668	0.231688	0.004109
0.224619	0.225699	0.075074
0.206766	0.209730	0.007026
0.194863	0.215718	0.029385
0.213709	0.206736	0.031329
0.210733	0.183779	0.041050
0.167091	0.181783	0.026468
0.157173	0.203741	0.027441
0.197839	0.190765	0.068270
0.180978	0.154834	0.050772
0.129401	0.159824	0.054660
0.133368	0.154834	0.041050
0.155190	0.162818	0.077991
0.120474	0.129880	0.069242
0.098653	0.111915	0.045911
0.123449	0.132874	0.078963
0.090718	0.124889	0.080907
0.062946	0.096942	0.076047
0.087743	0.109918	0.087712
0.077824	0.110916	0.116876
0.031207	0.067997	0.101322
0.012362	0.071989	0.075074
0.030215	0.102931	0.146039
0.006411	0.070992	0.150900
-0.013427	0.026075	0.124653
-0.014419	0.040050	0.104239
-0.060044	0.054023	0.171314
-0.071947	0.051029	0.171314
-0.052110	0.039051	0.150900
-0.068972	0.019089	0.186869
-0.114596	-0.000874	0.171314
-0.127490	0.018091	0.182008
-0.115588	0.054023	0.191729
-0.125506	0.022083	0.237419
-0.150304	-0.036806	0.212144
-0.167165	-0.028821	0.200479
-0.178075	0.040050	0.223809
-0.194938	0.015097	0.272415
-0.157247	-0.060760	0.271442
-0.162206	-0.074735	0.228669
-0.250482	-0.043793	0.231586
-0.260400	-0.001871	0.268526
-0.199897	-0.021834	0.307411
-0.185019	-0.071740	0.276303
-0.232629	-0.100685	0.265610
-0.270318	-0.077728	0.270471
-0.266351	-0.044790	0.291858
-0.258416	-0.052775	0.300607
-0.241555	-0.096693	0.299634
-0.246514	-0.114659	0.282136
-0.301066	-0.095695	0.255889
-0.323878	-0.065751	0.279220
-0.263375	-0.063755	0.291858
-0.261392	-0.107673	0.286025
-0.307017	-0.115657	0.259777
-0.307017	-0.110666	0.263666
-0.304042	-0.091702	0.269499
-0.310985	-0.091702	0.254917
-0.313960	-0.103680	0.265610
-0.282222	-0.109669	0.235475
-0.306026	-0.133623	0.252001
-0.339749	-0.110666	0.229642
-0.296107	-0.085713	0.228669
-0.284205	-0.112663	0.238391
-0.290156	-0.124640	0.209228
-0.290156	-0.128633	0.228669
-0.270318	-0.092701	0.195618
-0.257424	-0.092701	0.220893
-0.266351	-0.125638	0.213116
-0.225684	-0.106674	0.206311
-0.232629	-0.126637	0.200479
-0.243539	-0.111665	0.184924
-0.203864	-0.099688	0.206311
-0.179067	-0.103680	0.189785
-0.170140	-0.106674	0.191729
-0.167165	-0.125638	0.197562
-0.129474	-0.084716	0.171314
-0.117572	-0.101684	0.187840
-0.100711	-0.131627	0.187840
-0.063020	-0.091702	0.148955
-0.062028	-0.113661	0.163538
-0.055085	-0.108670	0.150900
-0.028305	-0.106674	0.120764
0.003434	-0.114659	0.107155
0.010378	-0.087709	0.115904
0.025255	-0.118651	0.098406
0.057987	-0.113661	0.064382
0.067905	-0.109669	0.060493
0.060963	-0.097692	0.060493
0.097661	-0.081721	0.046884
0.133368	-0.108670	0.035217
0.100636	-0.110666	0.007998
0.119482	-0.087709	-0.004640
0.155190	-0.088708	0.001193
0.152213	-0.101684	-0.019221
0.139319	-0.077728	-0.021165
0.171059	-0.090704	-0.043524
0.182961	-0.100685	-0.056162
0.145270	-0.065751	-0.061022
0.182961	-0.043793	-0.065883
0.207758	-0.060760	-0.052273
0.180978	-0.082719	-0.097962
0.164116	-0.039800	-0.103795
0.192880	-0.027822	-0.086297
0.192880	-0.025826	-0.095046
0.168083	-0.008859	-0.092130
0.195855	-0.016844	-0.102823
0.204782	-0.028821	-0.107684
0.149238	0.004117	-0.113517
0.162132	0.046039	-0.102823
0.208750	0.025078	-0.076576
0.175026	-0.004866	-0.097962
0.148246	0.023082	-0.106711
0.172050	0.068995	-0.075604
0.171059	0.049032	-0.072688
0.148246	0.061010	-0.076576
0.150229	0.066998	-0.076576
0.170067	0.062008	-0.060050
0.136344	0.068995	-0.058105
0.107580	0.090954	-0.060050
0.169075	0.112912	-0.039636
0.153206	0.056020	-0.039636
0.092702	0.077978	-0.048385
0.100636	0.130878	-0.013389
0.148246	0.105926	-0.005611
0.095677	0.065002	-0.006583
0.061954	0.106923	-0.002695
0.117498	0.124889	0.038134
0.095677	0.071989	0.042023
0.047076	0.103930	0.032301
0.060963	0.133873	0.058549
0.087743	0.104927	0.063409
0.043109	0.063006	0.080907
0.013353	0.118901	0.070214
0.046084	0.118901	0.091600
0.034183	0.068995	0.097433
-0.032272	0.093948	0.122708
0.000459	0.095944	0.125625
0.013353	0.069993	0.137290
-0.060044	0.039051	0.148955
-0.063020	0.104927	0.142151
-0.021362	0.075982	0.169371
-0.056077	0.013101	0.167426
-0.101703	0.056020	0.150900
-0.085833	0.067997	0.174231
-0.075914	0.033063	0.182980
-0.117572	0.040050	0.181036
-0.125506	0.056020	0.195618
-0.095752	0.046039	0.172287
-0.130467	0.013101	0.190757
-0.160222	0.017093	0.174231
-0.146337	0.069993	0.168398
-0.130467	0.032064	0.166454
-0.151296	-0.000874	0.169371
-0.168157	0.022083	0.147012
-0.146337	0.050031	0.111043
-0.158238	0.012102	0.147012
-0.180060	0.011104	0.139235
-0.149312	0.030068	0.104239
-0.148320	-0.005864	0.087712
-0.175099	-0.012851	0.091600
-0.169148	0.019089	0.074102
-0.141377	0.007112	0.050772
-0.160222	-0.023830	0.064382
-0.166173	-0.015845	0.054660
-0.141377	0.000125	0.025496
-0.157247	0.007112	0.017719
-0.157247	0.000125	0.035217
-0.134435	0.014098	0.022580
-0.140386	-0.007860	-0.008528
-0.151296	0.000125	0.005082
-0.140386	0.011104	0.000221
-0.147328	0.012102	-0.023109
-0.145345	0.021085	-0.013389
-0.119555	0.002121	0.000221
-0.124515	0.001122	-0.020193
-0.134435	0.028072	-0.039636
-0.115588	0.039051	-0.011444
-0.108645	0.021085	-0.000751
-0.101703	0.031067	-0.037691
-0.088808	0.043044	-0.026998
-0.079882	0.026075	-0.008528
-0.074923	0.042046	-0.034775
-0.065003	0.058016	-0.036719
-0.064012	0.033063	-0.009500
-0.053102	0.047036	-0.022138
-0.024338	0.057017	-0.047413
-0.026321	0.035059	-0.025054
-0.034256	0.045040	-0.014360
-0.003509	0.062008	-0.032831
0.004426	0.023082	-0.036719
-0.006484	0.019089	-0.024081
0.015337	0.056020	-0.038664
0.022280	0.032064	-0.036719
0.013353	-0.001871	-0.029914
0.018312	0.011104	-0.038664
0.043109	0.019089	-0.052273
0.028231	-0.006862	-0.061022
0.017321	0.006113	-0.042552
0.056004	0.027074	-0.053246
0.058979	-0.021834	-0.067827
