STON	STON	STON
2014	2014	2014
8	8	8
4	4	4
8	8	8
50	50	50
30	30	30
0.020	0.020	0.020
-0.187096	0.342898	0.185616
-0.158333	0.360865	0.189505
-0.162300	0.338906	0.210892
-0.168251	0.347889	0.203115
-0.166267	0.372842	0.198254
-0.166267	0.357870	0.187561
-0.154365	0.360865	0.185616
-0.135520	0.361863	0.177839
-0.152381	0.350883	0.176867
-0.147422	0.387814	0.188533
-0.117666	0.371844	0.192421
-0.107748	0.354876	0.183672
-0.127585	0.365855	0.172007
-0.120642	0.366854	0.182700
-0.080967	0.351882	0.188533
-0.111715	0.323935	0.177839
-0.129569	0.358869	0.163258
-0.089894	0.359866	0.187561
-0.078984	0.314951	0.196310
-0.115683	0.324932	0.149648
-0.096837	0.357870	0.175895
-0.072041	0.330921	0.201170
-0.096837	0.316947	0.172007
-0.099813	0.345893	0.145760
-0.083943	0.338906	0.164229
-0.089894	0.307964	0.179784
-0.099813	0.308963	0.159369
-0.096837	0.328925	0.140899
-0.091878	0.319942	0.160341
-0.111715	0.297983	0.164229
-0.099813	0.321938	0.148676
-0.083943	0.293990	0.159369
-0.106756	0.276025	0.148676
-0.113699	0.292993	0.142843
-0.107748	0.274028	0.131178
-0.114691	0.274028	0.152564
-0.115683	0.264047	0.127289
-0.107748	0.275026	0.108819
-0.101797	0.255064	0.136038
-0.108740	0.243087	0.113680
-0.129569	0.270036	0.118540
-0.107748	0.252069	0.121456
-0.095845	0.237098	0.127289
-0.108740	0.242088	0.074795
-0.113699	0.257060	0.088405
-0.113699	0.239094	0.145760
-0.119650	0.213142	0.076739
-0.091878	0.272032	0.064101
-0.121634	0.231109	0.111735
-0.142463	0.216137	0.127289
-0.103780	0.263049	0.072850
-0.124609	0.219131	0.061185
-0.123617	0.217135	0.109791
-0.128577	0.224122	0.098125
-0.133536	0.235102	0.054380
-0.115683	0.221128	0.079656
-0.121634	0.220130	0.079656
-0.133536	0.246080	0.067018
-0.100805	0.234103	0.083544
-0.092870	0.201165	0.061185
-0.133536	0.233106	0.048548
-0.110723	0.274028	0.063129
-0.068073	0.223125	0.066046
-0.103780	0.221128	0.024244
-0.102788	0.257060	0.037854
-0.077000	0.244084	0.055352
-0.107748	0.220130	0.041742
-0.092870	0.248077	0.018412
-0.068073	0.230111	0.030077
-0.084935	0.195177	0.032022
-0.097829	0.228115	0.019383
-0.059147	0.237098	0.016467
-0.046252	0.209150	0.025216
-0.078984	0.189188	0.023273
-0.069065	0.212145	0.029105
-0.045261	0.204160	0.020356
-0.034350	0.174216	0.013551
-0.054187	0.185196	0.023273
-0.047244	0.194179	0.009663
-0.019472	0.182201	0.031050
-0.033358	0.155252	-0.006864
-0.023440	0.179207	-0.005891
0.002349	0.162239	0.017440
-0.031375	0.109339	-0.000058
-0.040301	0.147267	-0.027278
0.015243	0.159245	0.003830
-0.006578	0.134292	0.029105
-0.039309	0.141278	-0.006864
-0.000627	0.160242	-0.015613
0.016235	0.126307	0.001885
-0.016497	0.116325	-0.007835
-0.020464	0.168227	-0.008807
0.028137	0.150261	0.015495
0.018219	0.122313	0.017440
-0.013521	0.112332	-0.001031
-0.001619	0.122313	-0.001031
0.016235	0.108340	0.025216
0.003341	0.115327	0.008691
-0.002611	0.130299	0.022300
0.023178	0.089375	0.036882
0.015243	0.095365	0.018412
0.013259	0.098359	0.017440
0.014251	0.101354	0.045631
0.011275	0.099357	0.055352
0.013259	0.094366	0.059240
0.018219	0.083387	0.066046
0.019210	0.090374	0.076739
-0.027407	0.092370	0.071878
-0.010545	0.091372	0.087432
0.017227	0.098359	0.088405
0.003341	0.075402	0.068962
-0.012529	0.088378	0.094237
0.000365	0.096363	0.064101
0.032105	0.087379	0.085488
0.016235	0.091372	0.085488
0.006316	0.086382	0.057297
0.019210	0.098359	0.072850
0.035080	0.085383	0.070907
0.027145	0.070412	0.056324
0.008300	0.087379	0.048548
0.039048	0.087379	0.068962
0.044999	0.083387	0.057297
0.006316	0.085383	0.041742
0.023178	0.115327	0.073823
0.061860	0.083387	0.041742
0.021194	0.062427	0.015495
0.008300	0.097361	0.057297
0.035080	0.106344	0.062157
0.015243	0.091372	0.042715
0.028137	0.111335	0.051464
0.038056	0.109339	0.061185
0.019210	0.087379	0.035910
0.030121	0.112332	0.054380
0.046982	0.100355	0.025216
0.031113	0.116325	0.030077
0.032105	0.127304	0.052436
0.040039	0.077398	0.035910
0.042023	0.112332	0.010634
0.052934	0.116325	0.001885
0.044999	0.058434	0.045631
0.041031	0.079394	-0.001031
0.057893	0.103350	-0.034082
0.060868	0.091372	-0.018529
0.055909	0.063425	-0.022417
0.050950	0.068416	-0.052553
0.050950	0.066420	-0.070051
0.046982	0.076401	-0.056441
0.044007	0.062427	-0.062274
0.050950	0.065421	-0.073939
0.032105	0.049451	-0.098243
-0.009554	0.039470	-0.101159
-0.001619	0.071410	-0.073939
0.019210	0.037474	-0.102131
-0.006578	0.052445	-0.105047
0.012267	0.053444	-0.100187
0.008300	0.038472	-0.121573
-0.033358	0.033482	-0.134212
-0.008562	0.059432	-0.131295
0.011275	0.053444	-0.139071
-0.004594	0.019507	-0.152681
-0.025423	0.038472	-0.143932
-0.031375	0.039470	-0.141988
-0.033358	0.053444	-0.133239
-0.046252	0.058434	-0.129351
-0.036334	0.036475	-0.140044
-0.037326	0.055440	-0.148793
-0.072041	0.044460	-0.156569
-0.073033	0.042464	-0.134212
-0.063114	0.049451	-0.149765
-0.079976	0.053444	-0.166291
-0.068073	0.066420	-0.140044
-0.060138	0.041466	-0.169208
-0.097829	0.037474	-0.166291
-0.083943	0.073406	-0.179901
-0.041293	0.062427	-0.179901
-0.066090	0.039470	-0.179901
-0.083943	0.063425	-0.189622
-0.064106	0.060431	-0.196426
-0.051212	0.068416	-0.203232
-0.049228	0.061429	-0.193510
-0.058155	0.069413	-0.211009
-0.045261	0.091372	-0.221702
-0.052204	0.073406	-0.234340
-0.062122	0.080393	-0.216842
-0.047244	0.105346	-0.224618
-0.042285	0.066420	-0.240172
-0.073033	0.060431	-0.231423
-0.077992	0.097361	-0.250866
-0.046252	0.100355	-0.249893
-0.076008	0.076401	-0.238228
-0.105764	0.102351	-0.260587
-0.079976	0.139282	-0.250866
-0.071049	0.094366	-0.245033
-0.111715	0.090374	-0.272252
-0.094854	0.109339	-0.291695
-0.077000	0.100355	-0.257670
-0.110723	0.082389	-0.269336
-0.128577	0.106344	-0.278085
-0.105764	0.116325	-0.272252
-0.106756	0.095365	-0.298499
-0.115683	0.086382	-0.301415
-0.090886	0.083387	-0.306276
-0.111715	0.070412	-0.269336
-0.133536	0.082389	-0.283917
-0.119650	0.105346	-0.315997
-0.108740	0.072408	-0.291695
-0.108740	0.060431	-0.300444
