STON	STON	STON
2014	2014	2014
3	3	3
14	14	14
17	17	17
50	50	50
15	15	15
0.020	0.020	0.020
-0.084443	0.442202	0.096978
-0.099320	0.440206	0.116421
-0.088410	0.435214	0.098923
-0.101305	0.423237	0.097950
-0.099320	0.419245	0.089201
-0.111223	0.421241	0.083368
-0.117174	0.417249	0.098923
-0.104280	0.408265	0.091146
-0.125110	0.409264	0.087257
-0.121141	0.406269	0.082397
-0.128085	0.410261	0.090174
-0.128085	0.400280	0.085313
-0.130069	0.404273	0.075592
-0.140979	0.400280	0.073647
-0.133044	0.403275	0.086285
-0.146930	0.394292	0.072676
-0.155857	0.398284	0.076564
-0.150898	0.398284	0.068787
-0.156849	0.389301	0.061982
-0.162800	0.393293	0.066842
-0.174703	0.386307	0.051289
-0.169743	0.383312	0.051289
-0.175694	0.371335	0.042540
-0.181645	0.371335	0.041568
-0.185613	0.365346	0.043511
-0.194539	0.365346	0.031846
-0.194539	0.371335	0.033791
-0.193547	0.358359	0.019209
-0.210409	0.368340	0.027958
-0.191564	0.351373	0.018236
-0.204458	0.360355	0.037679
-0.207434	0.343388	0.021152
-0.196523	0.338397	0.032819
-0.211401	0.336401	0.024069
-0.199499	0.334404	0.024069
-0.216360	0.323425	0.017264
-0.208426	0.322427	0.016293
-0.210409	0.332408	0.018236
-0.210409	0.314442	0.015320
-0.221319	0.325421	0.021152
-0.212393	0.317436	0.009487
-0.211401	0.324423	0.026013
-0.219336	0.305459	-0.005095
-0.222311	0.321429	0.031846
-0.220327	0.312446	0.003654
-0.224296	0.321429	0.042540
-0.225287	0.312446	0.018236
-0.226279	0.318435	0.023097
-0.231238	0.316438	0.038651
-0.236197	0.313444	0.038651
-0.239173	0.308454	0.040595
-0.239173	0.301466	0.033791
-0.247108	0.319432	0.027958
-0.231238	0.299470	0.027958
-0.248099	0.310450	0.046428
-0.232230	0.300468	0.019209
-0.240165	0.309451	0.048372
-0.234214	0.294479	0.012403
-0.235206	0.312446	0.034762
-0.237189	0.296475	0.015320
-0.229255	0.299470	0.035735
-0.225287	0.294479	0.005599
-0.217352	0.286494	0.019209
-0.232230	0.297474	0.018236
-0.220327	0.285497	0.008515
-0.221319	0.303463	0.017264
-0.215368	0.289489	-0.008983
-0.224296	0.291485	0.024069
-0.217352	0.291485	-0.018704
-0.214376	0.305459	0.020181
-0.212393	0.290487	-0.004122
-0.214376	0.291485	-0.002178
-0.197515	0.307455	-0.005095
-0.210409	0.294479	-0.012872
-0.215368	0.300468	0.000738
-0.195531	0.302464	-0.020648
-0.200491	0.303463	-0.010927
-0.205450	0.296475	-0.010927
-0.196523	0.310450	-0.004122
-0.182637	0.311447	-0.018704
-0.194539	0.309451	-0.003150
-0.184621	0.315440	-0.022593
-0.171726	0.310450	-0.037174
-0.171726	0.322427	-0.025509
-0.179662	0.312446	-0.045923
-0.163792	0.333406	-0.032313
-0.161808	0.330412	-0.044951
-0.154865	0.330412	-0.040091
-0.146930	0.329413	-0.037174
-0.144946	0.329413	-0.045923
-0.152882	0.346382	-0.049812
-0.130069	0.332408	-0.052729
-0.131061	0.347380	-0.051756
-0.125110	0.337399	-0.075087
-0.117174	0.360355	-0.060505
-0.128085	0.330412	-0.080919
-0.120150	0.349376	-0.059533
-0.121141	0.355365	-0.077031
-0.104280	0.348378	-0.048840
-0.123125	0.361354	-0.058561
-0.110231	0.351373	-0.068282
-0.102297	0.379320	-0.061478
-0.101305	0.345384	-0.080919
-0.119158	0.356363	-0.067310
-0.109240	0.364348	-0.101335
-0.102297	0.376326	-0.059533
-0.100312	0.354366	-0.092586
-0.107256	0.364348	-0.065366
-0.103289	0.371335	-0.098418
-0.089402	0.362351	-0.085780
-0.101305	0.357361	-0.079947
-0.099320	0.364348	-0.101335
-0.089402	0.380318	-0.071198
-0.082459	0.358359	-0.088696
-0.093369	0.373331	-0.087725
-0.079484	0.371335	-0.090641
-0.082459	0.371335	-0.075087
-0.073532	0.373331	-0.090641
-0.071548	0.389301	-0.066338
-0.065598	0.379320	-0.072170
-0.057663	0.383312	-0.064394
-0.049727	0.390299	-0.085780
-0.053696	0.379320	-0.065366
-0.056671	0.376326	-0.072170
-0.033858	0.406269	-0.080919
-0.021955	0.390299	-0.074115
-0.033858	0.374330	-0.071198
-0.023939	0.398284	-0.078976
-0.005095	0.390299	-0.097445
-0.008070	0.386307	-0.070227
-0.008070	0.392295	-0.086753
0.007800	0.413256	-0.087725
0.012759	0.398284	-0.087725
0.015735	0.397285	-0.086753
0.034580	0.410261	-0.104251
0.029621	0.400280	-0.094529
0.037556	0.404273	-0.097445
0.046482	0.404273	-0.124665
0.060369	0.398284	-0.103278
0.049459	0.409264	-0.108139
0.072271	0.405271	-0.120776
0.086157	0.398284	-0.103278
0.085165	0.392295	-0.131470
0.102027	0.404273	-0.116888
0.113929	0.393293	-0.123693
0.127815	0.396288	-0.120776
0.128807	0.393293	-0.139247
0.145668	0.392295	-0.149940
0.147653	0.392295	-0.133414
0.160546	0.385308	-0.149940
0.158563	0.399282	-0.134386
0.184351	0.379320	-0.152857
0.186335	0.385308	-0.142163
0.181376	0.371335	-0.173271
0.195262	0.386307	-0.158689
0.206172	0.375327	-0.172299
0.199229	0.366344	-0.161606
0.188318	0.375327	-0.182992
0.220058	0.373331	-0.188825
0.218074	0.370337	-0.170355
0.203197	0.344385	-0.199518
0.215098	0.364348	-0.184937
0.224026	0.354366	-0.213128
0.210139	0.343388	-0.189797
0.206172	0.341392	-0.216044
0.214107	0.348378	-0.201463
0.217082	0.330412	-0.201463
0.203197	0.328416	-0.206324
0.217082	0.346382	-0.199518
0.215098	0.342389	-0.201463
0.207164	0.349376	-0.199518
0.217082	0.348378	-0.202435
0.211131	0.337399	-0.196602
0.204188	0.343388	-0.225765
0.205180	0.357361	-0.204379
0.226009	0.336401	-0.210212
0.211131	0.348378	-0.202435
0.201213	0.355365	-0.205351
0.234936	0.364348	-0.214100
0.220058	0.342389	-0.180076
0.205180	0.345384	-0.197574
0.233944	0.388303	-0.206324
0.233944	0.344385	-0.184937
0.220058	0.357361	-0.193686
0.221050	0.372333	-0.199518
0.243862	0.368340	-0.190769
0.233944	0.372333	-0.199518
0.227001	0.369339	-0.208267
0.233944	0.380318	-0.202435
0.245847	0.375327	-0.204379
0.230968	0.374330	-0.199518
0.240887	0.377323	-0.227710
0.256757	0.386307	-0.209240
0.242870	0.370337	-0.219933
0.250806	0.400280	-0.228682
0.254773	0.389301	-0.220905
0.256757	0.378322	-0.222849
0.241879	0.407268	-0.229654
0.256757	0.387304	-0.236459
0.260724	0.384311	-0.227710
0.245847	0.398284	-0.251040
0.250806	0.410261	-0.237432
0.267667	0.384311	-0.242291
0.246839	0.390299	-0.252013
0.241879	0.391297	-0.269511
0.257749	0.395289	-0.252985
0.252789	0.377323	-0.264650
0.236919	0.397285	-0.267567
0.241879	0.396288	-0.265622
0.247830	0.369339	-0.260762
0.233944	0.383312	-0.289926
0.233944	0.390299	-0.293814
0.238903	0.389301	-0.281177
0.235928	0.365346	-0.291870
0.225018	0.387304	-0.287009
0.230968	0.389301	-0.296730
0.227993	0.376326	-0.272428
0.211131	0.369339	-0.301591
0.212123	0.390299	-0.298675
0.219066	0.374330	-0.290897
0.197246	0.374330	-0.287009
0.200221	0.388303	-0.298675
0.203197	0.388303	-0.298675
0.197246	0.381316	-0.285065
0.179392	0.382314	-0.289926
0.191294	0.395289	-0.298675
0.182367	0.386307	-0.273399
0.159554	0.379320	-0.288954
0.169473	0.393293	-0.277288
0.159554	0.397285	-0.281177
0.156579	0.392295	-0.271455
0.133766	0.396288	-0.252013
0.136742	0.401278	-0.288954
0.133766	0.412258	-0.257846
0.116904	0.389301	-0.266595
0.112937	0.415252	-0.251040
0.105002	0.414254	-0.259789
0.100043	0.409264	-0.251040
0.086157	0.408265	-0.260762
0.085165	0.432220	-0.258818
0.082190	0.430223	-0.252985
0.066319	0.415252	-0.244236
0.068303	0.430223	-0.257846
0.057393	0.424235	-0.261734
0.062352	0.434216	-0.241320
0.043507	0.421241	-0.250069
0.043507	0.441203	-0.233542
0.038548	0.437211	-0.242291
0.037556	0.424235	-0.219933
0.041523	0.447192	-0.218961
0.015735	0.437211	-0.217989
0.025654	0.444198	-0.210212
0.028629	0.462164	-0.233542
0.025654	0.443199	-0.189797
-0.004103	0.451184	-0.201463
0.023670	0.473143	-0.223822
0.024662	0.461165	-0.176188
0.001849	0.447192	-0.196602
-0.002119	0.480130	-0.182992
0.017718	0.469151	-0.205351
0.024662	0.456175	-0.169383
-0.016005	0.442202	-0.171327
0.006808	0.483125	-0.208267
0.026646	0.460168	-0.171327
-0.003111	0.425233	-0.156745
0.001849	0.476137	-0.171327
0.018710	0.445196	-0.151884
-0.001126	0.437211	-0.132442
0.006808	0.438209	-0.157717
0.001849	0.445196	-0.128553
-0.003111	0.432220	-0.131470
-0.008070	0.427230	-0.120776
-0.006086	0.424235	-0.128553
-0.011045	0.420242	-0.116888
-0.018980	0.406269	-0.104251
-0.027907	0.403275	-0.122721
-0.030883	0.412258	-0.111055
-0.035842	0.396288	-0.092586
-0.052704	0.392295	-0.105223
-0.052704	0.391297	-0.094529
-0.059647	0.386307	-0.085780
-0.066589	0.381316	-0.079947
-0.080476	0.381316	-0.085780
-0.076509	0.373331	-0.070227
-0.098329	0.372333	-0.046896
-0.101305	0.368340	-0.080919
-0.110231	0.366344	-0.050784
-0.118166	0.359358	-0.058561
-0.124117	0.364348	-0.047868
-0.130069	0.354366	-0.058561
-0.135028	0.368340	-0.019676
-0.156849	0.356363	-0.028425
-0.146930	0.356363	-0.044951
-0.159824	0.358359	-0.015788
-0.165775	0.353369	-0.026481
-0.179662	0.374330	-0.003150
-0.167759	0.350374	-0.012872
-0.183629	0.364348	0.010460
-0.185613	0.346382	-0.009955
-0.190572	0.364348	0.017264
-0.197515	0.356363	0.004627
-0.186604	0.361354	0.025042
-0.203466	0.364348	0.001711
-0.190572	0.354366	0.006571
-0.197515	0.366344	0.035735
-0.198506	0.350374	0.007544
-0.201483	0.357361	0.029902
-0.196523	0.340393	0.013376
-0.205450	0.363350	0.042540
-0.194539	0.332408	0.010460
-0.204458	0.346382	0.036707
-0.199499	0.335402	0.026013
-0.205450	0.333406	0.032819
-0.194539	0.330412	0.016293
-0.197515	0.321429	0.030874
-0.211401	0.330412	0.031846
-0.188588	0.318435	0.026013
-0.195531	0.317436	0.034762
