STON	STON	STON
2014	2014	2014
6	6	6
4	4	4
20	20	20
42	42	42
45	45	45
0.020	0.020	0.020
0.222128	0.604193	0.237817
0.216177	0.618166	0.272813
0.212210	0.605191	0.214486
0.187413	0.598204	0.237817
0.172535	0.581236	0.203793
0.148731	0.609183	0.227123
0.140795	0.570256	0.187266
0.112032	0.571255	0.194071
0.099138	0.579240	0.210597
0.078308	0.568260	0.174629
0.058472	0.576245	0.206709
0.046570	0.556283	0.148381
0.020781	0.552291	0.167824
0.018797	0.547300	0.144493
-0.008976	0.531330	0.141577
-0.018894	0.555285	0.170740
-0.022861	0.531330	0.127967
-0.047657	0.545303	0.157130
-0.054602	0.533326	0.131856
-0.073446	0.538317	0.144493
-0.083364	0.538317	0.128940
-0.100225	0.526340	0.129911
-0.115105	0.537318	0.139632
-0.112129	0.522346	0.122134
-0.117088	0.542309	0.129911
-0.137917	0.541311	0.152270
-0.129982	0.557281	0.158103
-0.150810	0.534325	0.124079
-0.148827	0.560275	0.156158
-0.157755	0.538317	0.136716
-0.162714	0.557281	0.144493
-0.150810	0.558279	0.136716
-0.168665	0.563270	0.164907
-0.153788	0.566264	0.146438
-0.162714	0.582234	0.157130
-0.162714	0.598204	0.161991
-0.154779	0.572253	0.140605
-0.162714	0.606189	0.177546
-0.162714	0.604193	0.164907
-0.152796	0.610182	0.158103
-0.166681	0.631142	0.193099
-0.147835	0.617168	0.174629
-0.165689	0.625154	0.187266
-0.151802	0.646113	0.198932
-0.142876	0.630144	0.205737
-0.145851	0.667074	0.237817
-0.133949	0.637131	0.208653
-0.142876	0.669070	0.258231
-0.115105	0.637131	0.187266
-0.130974	0.681048	0.266980
-0.093283	0.657093	0.204764
-0.107170	0.661085	0.231011
-0.097250	0.674061	0.238789
-0.104195	0.651104	0.207681
-0.094275	0.675059	0.236844
-0.081381	0.627150	0.174629
-0.090307	0.668073	0.231984
-0.075430	0.625154	0.174629
-0.082373	0.650106	0.219346
-0.064520	0.622159	0.181434
-0.065512	0.643120	0.199903
-0.057577	0.626151	0.194071
-0.057577	0.620163	0.196987
-0.038731	0.618166	0.192127
-0.051624	0.593213	0.185322
-0.019886	0.594212	0.196987
-0.041706	0.588223	0.180462
-0.028812	0.587225	0.205737
-0.014927	0.584230	0.196015
-0.034763	0.598204	0.228095
-0.001040	0.568260	0.199903
-0.027821	0.578241	0.213513
0.005903	0.570256	0.229068
0.002928	0.557281	0.205737
-0.018894	0.581236	0.254343
0.014830	0.559278	0.211570
-0.006992	0.569259	0.250454
0.026731	0.560275	0.218374
0.010862	0.565266	0.252398
0.016813	0.574249	0.248510
0.018797	0.554287	0.232956
0.022764	0.583232	0.274757
0.047562	0.524343	0.196015
0.023756	0.590219	0.305865
0.050537	0.531330	0.215458
