STON	STON	STON
2014	2014	2014
9	9	9
29	29	29
7	7	7
9	9	9
0	0	0
0.020	0.020	0.020
-0.147859	0.361860	-0.111717
-0.138931	0.345890	-0.086443
-0.129013	0.335909	-0.118523
-0.134964	0.322933	-0.111717
-0.138931	0.324930	-0.091303
-0.137939	0.348885	-0.084498
-0.136948	0.312952	-0.079638
-0.130005	0.310956	-0.077693
-0.140915	0.308960	-0.089359
-0.141907	0.322933	-0.085470
-0.128021	0.326926	-0.074777
-0.125046	0.294986	-0.083527
-0.145875	0.287999	-0.080610
-0.137939	0.306964	-0.072833
-0.132980	0.298979	-0.076721
-0.130997	0.292990	-0.076721
-0.133972	0.308960	-0.055335
-0.124054	0.298979	-0.067972
-0.125046	0.294986	-0.078666
-0.125046	0.300975	-0.067972
-0.108184	0.296983	-0.077693
-0.108184	0.287999	-0.073805
-0.114135	0.307961	-0.061168
-0.117110	0.291992	-0.069917
-0.114135	0.294986	-0.085470
-0.098266	0.273027	-0.072833
-0.101241	0.285005	-0.086443
-0.099257	0.297980	-0.067972
-0.101241	0.290994	-0.097136
-0.083387	0.295984	-0.110745
-0.065534	0.287999	-0.105885
-0.075453	0.305965	-0.127272
-0.077436	0.284007	-0.113662
-0.075453	0.290994	-0.123384
-0.051648	0.268037	-0.120467
-0.062558	0.285005	-0.122411
-0.057599	0.283009	-0.135049
-0.034786	0.271031	-0.136021
-0.040737	0.258056	-0.128243
-0.052640	0.242085	-0.127272
-0.049664	0.260052	-0.126300
-0.037762	0.243084	-0.140882
-0.030819	0.236097	-0.134076
-0.045696	0.248075	-0.135049
-0.039745	0.248075	-0.118523
-0.033794	0.243084	-0.116578
-0.039745	0.229111	-0.123384
-0.027843	0.214138	-0.112690
-0.042721	0.240089	-0.116578
-0.029827	0.216135	-0.092276
-0.024868	0.228112	-0.092276
-0.027843	0.223122	-0.112690
-0.013957	0.206154	-0.090331
-0.008006	0.203159	-0.085470
-0.012965	0.192180	-0.068944
-0.012965	0.215137	-0.066028
0.014807	0.205155	-0.082554
0.022741	0.202161	-0.063111
0.012823	0.197170	-0.067000
0.007864	0.178206	-0.049502
0.011831	0.195174	-0.024227
0.024725	0.186192	-0.041725
0.029685	0.193178	-0.033948
0.019766	0.207151	0.000076
0.040595	0.188188	0.002021
0.044562	0.200165	0.013686
0.029685	0.198169	0.027295
0.038611	0.197170	0.061319
0.055473	0.196173	0.039933
0.068367	0.189185	0.056459
0.058449	0.176209	0.069097
0.053490	0.188188	0.057431
0.072334	0.169223	0.092427
0.083245	0.175212	0.083678
0.071342	0.160240	0.101176
0.068367	0.155250	0.088539
0.077294	0.156247	0.086595
0.091180	0.133290	0.109926
0.081262	0.161238	0.098260
0.086221	0.148263	0.087567
0.087213	0.123309	0.118675
0.074318	0.119317	0.109926
0.076302	0.118319	0.111870
0.068367	0.118319	0.100204
0.071342	0.120316	0.104093
0.072334	0.099355	0.128396
0.063408	0.095362	0.120619
0.058449	0.089374	0.121592
0.068367	0.092368	0.115759
0.073326	0.096360	0.126451
0.074318	0.102349	0.142006
0.080270	0.081388	0.142006
0.076302	0.089374	0.151727
0.072334	0.110334	0.157559
0.071342	0.100352	0.139090
0.076302	0.089374	0.143950
0.071342	0.075399	0.134229
0.064400	0.093366	0.155616
0.075310	0.102349	0.153671
0.073326	0.107340	0.144922
0.069359	0.094364	0.147839
0.059441	0.095362	0.172141
0.052498	0.110334	0.169225
