STON	STON	STON
-0.386431	0.392585	0.286651
-0.364610	0.417538	0.276930
-0.363618	0.420532	0.288595
-0.349732	0.401568	0.282763
-0.320969	0.419535	0.272069
-0.305099	0.415542	0.254571
-0.293196	0.414544	0.261375
-0.283278	0.400570	0.249710
-0.279310	0.398574	0.234157
-0.252530	0.405560	0.240961
-0.227734	0.402566	0.222490
-0.219799	0.393583	0.195271
-0.210872	0.381606	0.185550
-0.186076	0.376616	0.187494
-0.159296	0.368630	0.177773
-0.149377	0.351663	0.145693
-0.132515	0.344675	0.136944
-0.116645	0.328706	0.131111
-0.090857	0.314732	0.103892
-0.069036	0.311737	0.096115
-0.062093	0.295768	0.082505
-0.036305	0.297764	0.080562
-0.038289	0.294769	0.057230
-0.018451	0.287783	0.051397
0.011304	0.269816	0.036816
0.017256	0.256841	0.021262
0.029158	0.240870	0.023206
0.045028	0.235880	0.014457
0.056930	0.227896	0.003763
0.059906	0.224901	-0.011790
0.073792	0.229892	-0.024427
0.079743	0.208931	-0.034149
0.087677	0.212923	-0.028316
0.090653	0.199948	-0.043870
0.106523	0.198950	-0.047759
0.108507	0.192961	-0.059424
0.118425	0.188969	-0.080811
0.120409	0.190965	-0.082755
0.123384	0.187970	-0.089560
0.134295	0.185974	-0.112891
0.142230	0.172001	-0.128445
0.150165	0.170004	-0.141082
0.151157	0.174994	-0.171218
0.169010	0.182980	-0.185800
0.180912	0.162020	-0.212047
0.194798	0.154035	-0.234406
0.205709	0.158027	-0.248987
0.230505	0.145051	-0.278152
0.242408	0.137066	-0.298566
0.261253	0.123093	-0.337450
0.281090	0.114110	-0.363698
0.300928	0.106125	-0.382168
0.323740	0.097141	-0.414248
0.344569	0.081172	-0.449244
0.373333	0.066199	-0.478408
0.403089	0.063206	-0.502711
0.423918	0.041246	-0.547428
0.451690	0.032264	-0.564926
0.474503	0.003318	-0.586313
0.503267	-0.005665	-0.617421
0.538974	-0.021635	-0.640752
0.558811	-0.041597	-0.670888
0.582616	-0.045589	-0.695190
0.597494	-0.070542	-0.713661
0.620306	-0.081522	-0.737964
0.639152	-0.096494	-0.750602
0.649070	-0.103480	-0.768100
0.655022	-0.112464	-0.774904
0.650062	-0.121447	-0.784626
0.657997	-0.138415	-0.798236
0.662956	-0.144403	-0.796291
0.640143	-0.159375	-0.813789
0.631217	-0.166362	-0.806012
0.630225	-0.169356	-0.806985
0.623282	-0.171352	-0.812818
0.592534	-0.188321	-0.811845
0.573689	-0.186325	-0.805040
0.554843	-0.178340	-0.788514
0.536990	-0.183331	-0.783653
0.532031	-0.179338	-0.774904
0.496324	-0.191316	-0.773932
0.474503	-0.188321	-0.771016
0.453674	-0.183331	-0.764212
0.430861	-0.183331	-0.752545
0.415983	-0.192313	-0.741853
0.393170	-0.193312	-0.733104
0.374325	-0.196306	-0.725327
0.368374	-0.186325	-0.717549
0.365398	-0.189319	-0.718522
0.344569	-0.192313	-0.722410
0.322749	-0.185327	-0.723382
0.323740	-0.192313	-0.720466
0.316797	-0.187323	-0.723382
0.317789	-0.182332	-0.734076
0.314814	-0.207285	-0.737964
0.301919	-0.204290	-0.737964
0.297952	-0.183331	-0.744769
0.308862	-0.187323	-0.752545
0.313822	-0.186325	-0.752545
0.299936	-0.197304	-0.766155
0.305887	-0.185327	-0.765183
0.317789	-0.185327	-0.773932
0.331675	-0.191316	-0.777821
0.330683	-0.196306	-0.791430
0.337626	-0.204290	-0.801152
0.357463	-0.199300	-0.783653
0.366390	-0.206287	-0.792402
0.375317	-0.204290	-0.787542
0.392179	-0.215270	-0.782681
0.403089	-0.223255	-0.788514
0.417967	-0.224254	-0.776849
0.435821	-0.223255	-0.767128
0.443755	-0.216269	-0.758379
0.453674	-0.231240	-0.755462
0.467560	-0.238227	-0.743796
0.476487	-0.228246	-0.731159
0.487397	-0.232238	-0.709772
0.497316	-0.248208	-0.681581
0.509218	-0.254197	-0.675748
0.512194	-0.258189	-0.660194
0.517153	-0.252200	-0.635891
0.528063	-0.257192	-0.613533
0.526080	-0.271165	-0.602839
0.523104	-0.271165	-0.580481
0.520129	-0.273161	-0.550344
0.520129	-0.274159	-0.518265
0.514177	-0.278152	-0.486185
0.510210	-0.279150	-0.458965
0.498308	-0.292126	-0.434663
0.487397	-0.277154	-0.399666
0.479462	-0.278152	-0.362725
0.473511	-0.290129	-0.338423
0.459625	-0.291127	-0.311203
0.441772	-0.303104	-0.290789
0.417967	-0.297116	-0.242183
0.397138	-0.297116	-0.213991
0.386228	-0.293123	-0.193577
0.371350	-0.307097	-0.155664
0.345561	-0.298114	-0.129416
0.308862	-0.299112	-0.108030
0.294976	-0.303104	-0.072062
0.260261	-0.301108	-0.038037
0.227530	-0.304103	-0.007902
0.201742	-0.306099	0.014457
0.170994	-0.300111	0.035844
0.148181	-0.295120	0.073756
0.098588	-0.301108	0.092227
0.069824	-0.283142	0.134027
0.038085	-0.297116	0.158331
-0.005557	-0.285138	0.189439
-0.033329	-0.273161	0.225407
-0.070028	-0.285138	0.241933
-0.103751	-0.262182	0.267208
-0.140450	-0.257192	0.288595
-0.168222	-0.260185	0.325536
-0.201945	-0.246212	0.353727
-0.230709	-0.238227	0.372197
-0.254514	-0.228246	0.397472
-0.302123	-0.222257	0.416915
-0.345765	-0.212276	0.444134
-0.371553	-0.193312	0.470382
-0.400317	-0.189319	0.491768
-0.439991	-0.183331	0.517043
-0.483634	-0.158378	0.525792
-0.509422	-0.137417	0.543290
-0.545129	-0.136418	0.559816
-0.593730	-0.126437	0.558845
-0.633404	-0.103480	0.574398
-0.671095	-0.099488	0.584120
-0.696883	-0.097492	0.586063
-0.746476	-0.073537	0.600645
-0.794086	-0.045589	0.601618
-0.817890	-0.035608	0.607450
