time;ZZ_med;ZZ_sigma;ZZ_pts;RR_med;RR_sigma;RR_pts;TT_med;TT_sigma;TT_pts
2009-01-01;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-02;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-03;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-04;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-05;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-06;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-07;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-08;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-09;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-10;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-11;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-12;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-13;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-14;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-15;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-16;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-17;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-18;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-19;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-20;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-21;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-22;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-23;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-24;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-25;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-26;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-27;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-28;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-29;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-30;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-01-31;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-01;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-02;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-03;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-04;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-05;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-06;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-07;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-08;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-09;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-10;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-11;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-12;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-13;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-14;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-15;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-16;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-17;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-18;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-19;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-20;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-21;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-22;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-23;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-24;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-25;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-26;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-27;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-02-28;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-01;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-02;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-03;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-04;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-05;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-06;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-07;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-08;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-09;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-10;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-11;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-12;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-13;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-14;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-15;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-16;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-17;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-18;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-19;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-20;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-21;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-22;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-23;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-24;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-25;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-26;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-27;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-28;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-29;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-30;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-03-31;-0.00830101766614;-0.0293228648492;90;-0.0189254873366;-0.0288201583912;103;-0.00206773994505;-0.024824583513;103
2009-04-01;-0.00425865510539;-0.0359862675981;90;-0.022574425533;-0.0253837057723;103;-0.00903003901034;-0.0286880062637;103
2009-04-02;-0.0020377996197;-0.0323485308838;90;-0.0205450598181;-0.0284574876496;103;-0.00755821583796;-0.0254456038695;103
2009-04-03;-0.00459761729428;-0.0291358422633;90;-0.0186229667732;-0.0276407152997;103;-0.00887191834105;-0.0287192136364;103
2009-04-04;-0.00841359473567;-0.027882674012;90;-0.0166256343246;-0.0271719592745;103;-0.00787603445269;-0.0271922880522;103
2009-04-05;-0.0117824493927;-0.0296290119768;90;-0.019499977395;-0.0268842064995;103;-0.01105320248;-0.0271131550001;103
2009-04-06;-0.00789073243852;-0.0343696434338;90;-0.0222787893797;-0.0311192635612;103;-0.0114540639562;-0.0292257655696;103
2009-04-07;-0.0109068681955;-0.0305891243687;90;-0.0200681292992;-0.0284592356732;103;-0.00728018520559;-0.0285070795215;103
2009-04-08;-0.010664744472;-0.031545028498;90;-0.023111045616;-0.0298015347771;103;-0.014647651008;-0.0280059504311;103
2009-04-09;-0.0190674987582;-0.0285401864103;90;-0.0226262872375;-0.0328173453246;103;-0.0120328576482;-0.0267305171666;103
2009-04-10;-0.0178798813574;-0.0303157220718;90;-0.0261245903998;-0.0376572972791;103;-0.0134065317351;-0.0260048442229;103
2009-04-11;-0.0183158169003;-0.0293858741988;90;-0.0240111359947;-0.030656655947;103;-0.00982886404506;-0.0220997965886;103
2009-04-12;-0.0176156441807;-0.0300998043554;90;-0.0290206602094;-0.0343037433466;103;-0.0154701815753;-0.0245537170822;103
