time;ZZ_med;ZZ_sigma;ZZ_pts;RR_med;RR_sigma;RR_pts;TT_med;TT_sigma;TT_pts
2009-05-30;-0.00928899192277;-0.0529493585825;104;-0.0101677327376;-0.0451583521058;118;-0.00097365934108;-0.0314131829752;118
2009-05-31;-0.0148659759713;-0.0532351604612;104;-0.0152835269615;-0.0447868382288;118;-0.0160840431286;-0.0315744536735;118
2009-06-01;-0.0131831915289;-0.0558630462869;104;-0.0235591345156;-0.044251950341;118;-0.0124235127568;-0.0303566840783;118
2009-06-02;-0.00580517658621;-0.0444410420764;104;-0.0153867273046;-0.0407654172576;118;-0.0123102390533;-0.03255779361;118
2009-06-03;-0.0102417326257;-0.0436960513611;104;-0.0122165958089;-0.045230733771;118;-0.0101804921908;-0.0330271381174;118
2009-06-04;-0.00470400328238;-0.0474311469901;104;-0.00820695709224;-0.044655589676;118;-0.0101763789313;-0.0307571721683;118
2009-06-05;-0.0103864809697;-0.0472953011772;104;-0.0114546457493;-0.0372918162973;118;-0.011420920143;-0.0272824911661;118
2009-06-06;-0.0072608552511;-0.0415319177809;104;-0.00996744188884;-0.0273340782109;118;-0.0107061675435;-0.0312703567804;118
2009-06-07;-0.00206324120778;-0.0380778450971;104;-0.012614424712;-0.0303360174186;118;-0.0108119802054;-0.0321863334461;118
2009-06-08;0.00229631360093;-0.0405302514935;104;-0.00926418732861;-0.0392686700567;118;-0.0126858661554;-0.0320615929986;118
2009-06-09;0.00688349763375;-0.0404329172124;104;-0.00878761204547;-0.0354605614105;118;-0.0136541668052;-0.0325389931261;118
2009-06-10;-0.000919265898604;-0.041095219206;104;-0.00899048207154;-0.0328763231658;118;-0.00935933342453;-0.0321554924498;118
2009-06-11;-0.00426761587643;-0.0392674925853;104;-0.00966166170045;-0.0411181598111;118;-0.0166996487707;-0.0337400105641;118
2009-06-12;-0.00717753533102;-0.0428636626845;104;-0.00619703474367;-0.0373859212514;118;-0.0144059691962;-0.0317381020142;118
